lagoslakeid,lake_nhdid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
2209,121622916,0.076,2.36,0.076,4,1,3,3,1,32811,1652.416,80.469,NA,NA,0,3.617,50884,1,N,N,24986,14767688
7097,121624380,0.046,5.741,0.046,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14769716
5302,121622948,NA,1.548,1.548,0,2,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767714
4490,121622964,NA,0.076,0.076,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767736
7296,121628987,NA,192.168,2.306,0,1,1,1,1,32811,1652.416,80.469,0,11662,11,NA,NA,0,N,N,24986,14770240
4894,121623887,NA,0.156,0.156,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14768086
6843,121626876,NA,213.077,5.262,0,1,1,1,1,32811,1652.416,80.469,23.589,11668,11,NA,NA,0,N,N,24986,14770000
5525,121623052,NA,0.805,0.805,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767794
7226,121629459,1.755,0.305,0.305,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14770358
6769,121627780,NA,1.208,1.208,0,1,1,1,1,32811,1652.416,80.469,0,11468,1,NA,NA,0,N,N,24986,14770124
6657,109982206,NA,0.331,0.331,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14784755
6765,123166949,NA,181.74,51.66,0,1,0,1,1,32811,1652.416,80.469,0.985,11232,4,NA,NA,0,N,N,24986,13435489
132431,123165957,NA,322.13,13.59,0,1,3,1,1,32811,1652.416,80.469,160.71,11594,4,NA,NA,0,N,N,24986,13430733
3649,123166708,2.094,334.489,2.094,1,1,1,2,1,32811,1652.416,80.469,173.069,11594,4,NA,NA,0,N,N,24986,13432699
7095,90567371,NA,101.729,10.863,0,1,1,1,1,32811,1652.416,80.469,0,11477,3,NA,NA,0,N,N,24986,14778890
7360,90589380,2.48,103.612,2.48,2,1,3,2,1,32811,1652.416,80.469,0,11453,3,2.48,11447,1,Y,N,24986,14761895
4131,121623819,3.781,14.676,3.781,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14768064
4468,121623043,2.36,59.113,2.36,2,1,3,4,1,32811,1652.416,80.469,0,50899,2,NA,NA,0,Y,N,24986,14767798
2170,154247560,0.553,221.417,0.553,2,1,3,2,1,32811,1652.416,80.469,0,12211,5,NA,NA,0,Y,N,24986,13452578
3248,123165868,3.614,315.062,1.447,1,1,2,4,1,32811,1652.416,80.469,0,12198,5,NA,NA,0,Y,N,24986,13430657
31810,121623739,NA,3.534,3.534,0,1,1,1,1,32811,1652.416,80.469,0,50889,1,NA,NA,0,N,N,24986,14768008
6854,121627799,NA,211.406,4.625,0,1,0,1,1,32811,1652.416,80.469,0,11467,12,NA,NA,0,N,N,24986,14770100
18071,90569505,0.114,137.802,0.114,2,1,3,2,1,32811,1652.416,80.469,69.761,11476,2,NA,NA,0,N,N,24986,14779084
6901,121626377,NA,217.447,7.58,0,1,0,1,1,32811,1652.416,80.469,27.959,11668,11,NA,NA,0,N,N,24986,14769948
6473,121625003,1.322,3.027,1.322,2,1,3,3,1,32811,1652.416,80.469,NA,NA,0,3.675,11473,1,N,N,24986,14769830
6955,121624992,NA,3.675,3.675,0,1,0,1,1,32811,1652.416,80.469,0,11473,1,NA,NA,0,N,N,24986,14769864
7416,109984954,NA,15.961,8.924,0,1,0,1,1,32811,1652.416,80.469,0,11482,1,NA,NA,0,N,N,24986,14784979
7337,109983718,NA,3.552,3.552,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14784851
7280,109984542,NA,10.774,10.774,0,1,1,1,1,32811,1652.416,80.469,0,11480,1,NA,NA,0,Y,N,24986,14784311
5035,121623866,NA,2.336,2.336,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14768066
4820,121623090,NA,0.914,0.914,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,5.452,50893,1,N,N,24986,14767786
3447,121623276,10.863,5.396,5.396,2,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767874
5484,121623186,NA,0.47,0.47,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767836
76430,121623006,1.548,6.174,1.548,2,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767742
71228,121623440,NA,0.282,0.282,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767920
4720,121623443,NA,53.132,17.707,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767924
4661,121622760,NA,0.227,0.227,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767684
2042,109981572,NA,0.07,0.07,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14783893
6812,109983208,0.56,5.243,0.56,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14784811
7239,109983198,NA,0.592,0.592,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14784809
6737,109983988,NA,0.081,0.081,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14784871
1791,123166911,0.112,0.099,0.099,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,0.112,12202,1,N,N,24986,13432739
7101,90569113,NA,83.122,13.34,0,1,0,1,1,32811,1652.416,80.469,3.156,11474,3,NA,NA,0,N,N,24986,14779032
5245,121623798,NA,24.639,13.466,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14768000
7067,121625323,0.121,24.075,0.121,2,1,4,2,1,32811,1652.416,80.469,0,11459,1,24.074,11469,1,N,N,24986,14769806
7442,85083102,4.999,235.502,4.999,2,1,3,2,1,32811,1652.416,80.469,96.639,11489,5,5.494,11596,1,N,N,24986,13462967
3845,123166938,0.099,0.074,0.074,1,1,1,3,1,32811,1652.416,80.469,0,12203,1,NA,NA,0,N,N,24986,18498912
4874,121623004,0.914,2.653,0.914,1,2,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767720
4303,121623801,NA,17.307,17.307,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14768024
4365,121623456,18.484,4.117,4.117,1,1,3,2,1,32811,1652.416,80.469,0,50422,1,35.855,50888,1,Y,N,24986,14767914
4244,121623543,NA,36.087,13.257,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767930
6638,90588324,0.166,140.234,0.166,1,1,1,3,1,32811,1652.416,80.469,0,11657,4,NA,NA,0,Y,N,24986,14761749
6538,121627060,6.817,212.762,5.262,1,1,2,2,1,32811,1652.416,80.469,0,11471,12,NA,NA,0,Y,N,24986,14770022
4868,121623078,0.805,59.134,0.805,1,1,2,2,1,32811,1652.416,80.469,0,50895,2,NA,NA,0,Y,N,24986,14767820
7205,121627979,0.984,204.621,0.984,1,1,1,3,1,32811,1652.416,80.469,0,11461,12,NA,NA,0,N,N,24986,14770140
6964,121650643,3.217,0.07,0.07,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,5.291,50890,1,N,N,24986,14769648
139601,121623783,NA,3.781,3.781,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14768038
277398,{B663A73F-BDA4-4D25-9663-AE5D52F83EFF},NA,168.352,23.845,0,1,2,1,1,32811,1652.416,80.469,60.795,11475,3,NA,NA,0,N,N,24986,14786617
6790,121624561,NA,2.288,2.288,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14769764
6672,109984756,NA,0.461,0.461,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14784961
7211,109984612,NA,16.603,6.426,0,1,1,1,1,32811,1652.416,80.469,0,11483,1,NA,NA,0,Y,N,24986,14784931
2573,109981684,NA,10.37,6.941,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14783909
1177,123166758,1.01,4.44,1.01,4,1,2,3,1,32811,1652.416,80.469,NA,NA,0,1.01,12201,1,N,N,24986,13432693
50613,123165517,NA,334.717,28.326,0,1,0,1,1,32811,1652.416,80.469,0,12196,5,NA,NA,0,N,N,24986,13430459
4681,121623929,0.217,3.217,0.217,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14768092
6962,121650613,0.07,1.08,0.07,2,1,3,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14769674
7388,109986912,NA,229.042,15.887,0,1,4,1,1,32811,1652.416,80.469,0,11484,7,9.782,11680,4,Y,N,24986,14785127
5312,121623697,3.534,0.163,0.163,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,3.534,50889,1,N,N,24986,14767980
6685,90588300,1.5,0.166,0.166,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,1.5,11656,1,N,N,24986,14761741
5403,121622699,1.252,3.617,1.252,1,1,2,2,1,32811,1652.416,80.469,0,50884,1,1.252,50882,1,N,N,24986,14767666
6875,121629127,NA,0.675,0.675,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14770284
6773,154248193,0.146,0.109,0.109,2,1,2,2,1,32811,1652.416,80.469,0.109,11237,1,NA,NA,0,N,N,24986,13455132
6643,154248186,0.109,294.862,0.109,1,1,2,3,1,32811,1652.416,80.469,0,11236,5,0,11237,1,N,N,24986,13455130
6877,121624328,NA,0.046,0.046,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14769728
6700,109985370,NA,243.792,6.412,0,1,1,1,1,32811,1652.416,80.469,6.559,11675,6,NA,NA,0,N,N,24986,14785015
7309,109990458,NA,168.879,13.159,0,1,1,1,1,32811,1652.416,80.469,30.016,11489,5,NA,NA,0,N,N,24986,14786597
7419,109984504,1.047,264.607,1.047,1,1,1,2,1,32811,1652.416,80.469,125.744,11489,5,0,11481,2,N,N,24986,14784907
7174,109989898,NA,0.075,0.075,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14785569
6850,85082916,6.106,9.33,6.106,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13462941
3906,123166726,NA,2.094,2.094,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13432697
4556,121623126,NA,20.294,9.364,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767816
6520,121628955,NA,192.45,2.306,0,1,2,1,1,32811,1652.416,80.469,0,11462,11,4.742,11661,1,N,N,24986,14770226
110604,121623445,0.282,40.892,0.282,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14767918
6720,121628332,3.215,1.521,1.521,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14770190
5372,121623851,NA,0.217,0.217,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14768084
2378,109981376,NA,320.505,17.185,0,1,0,1,1,32811,1652.416,80.469,0,50900,6,NA,NA,0,N,N,24986,14783859
5113,109981506,NA,314.157,3.464,0,1,0,1,1,32811,1652.416,80.469,175.294,11489,5,NA,NA,0,N,N,24986,14783883
7359,109983258,1.324,0.56,0.56,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14784815
6783,109984490,NA,1.047,1.047,0,1,0,1,1,32811,1652.416,80.469,0,11479,2,NA,NA,0,N,N,24986,14784309
6474,133215326,NA,73.826,1.913,0,1,0,1,1,32811,1652.416,80.469,0,11502,1,NA,NA,0,N,N,24986,14819723
7233,154350201,NA,168.866,30.225,0,10,2,1,1,32811,1652.416,80.469,0,11267,5,NA,NA,0,N,N,24986,13583510
7009,156102054,0.072,149.914,0.072,3,7,2,3,1,32811,1652.416,80.469,190.517,11548,3,NA,NA,0,N,N,24986,3594470
6940,133215583,NA,30.213,29.98,0,1,1,1,1,32811,1652.416,80.469,0,11504,1,NA,NA,0,N,N,24986,14820651
7383,131193709,NA,66.903,13.555,0,1,2,1,1,32811,1652.416,80.469,0,11254,1,NA,NA,0,N,N,24986,13570453
6818,156100623,0.223,104.234,0.223,1,7,3,2,1,32811,1652.416,80.469,144.837,11548,3,NA,NA,0,N,N,24986,3594316
6859,156106653,NA,2.183,2.183,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,3601326
7042,154287072,0.087,118.66,0.087,1,7,3,3,1,32811,1652.416,80.469,0,11178,4,NA,NA,0,N,N,24986,5913657
6991,154231425,NA,266.262,12.618,0,7,3,1,1,32811,1652.416,80.469,0,11377,5,NA,NA,0,Y,N,24986,13801392
6996,154315669,NA,40.398,5.596,0,11,2,1,1,32811,1652.416,80.469,111.632,11141,4,NA,NA,0,N,N,24986,13604238
6989,152280043,8.342,163.777,8.342,1,11,4,2,1,32811,1652.416,80.469,0,11283,5,NA,NA,0,N,N,24986,13596695
6987,151863197,4.25,175.192,4.25,2,1,5,2,1,32811,1652.416,80.469,0,11246,1,28.188,11243,1,Y,N,24986,13551123
6992,154231731,NA,255.483,12.618,0,7,2,1,1,32811,1652.416,80.469,0,11378,5,NA,NA,0,N,N,24986,13801986
7043,154287896,NA,90.551,39.422,0,7,1,1,1,32811,1652.416,80.469,0,11190,4,NA,NA,0,N,N,24986,5914621
7398,154287666,NA,102.284,18.023,0,7,2,1,1,32811,1652.416,80.469,142.887,11548,3,NA,NA,0,N,N,24986,5914613
7183,154317733,NA,16.734,16.734,0,11,1,1,1,32811,1652.416,80.469,0,11308,5,NA,NA,0,N,N,24986,13606938
6994,154288751,NA,125.551,17.45,0,7,3,1,1,32811,1652.416,80.469,0,11180,4,3.597,11569,2,N,N,24986,5913701
7299,154286925,NA,126.857,11.277,0,7,0,1,1,32811,1652.416,80.469,167.46,11548,3,NA,NA,0,N,N,24986,5913647
7268,133215435,NA,84.273,12.36,0,1,0,1,1,32811,1652.416,80.469,0,11503,1,NA,NA,0,Y,N,24986,14819727
7010,156102438,0.078,118.359,0.078,2,7,3,2,1,32811,1652.416,80.469,0,11136,4,NA,NA,0,N,N,24986,3594510
7271,154320459,NA,1.98,1.98,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13607208
7250,154320195,1.98,8.035,1.98,95,8,7,10,1,32811,1652.416,80.469,0,11621,5,46.203,11308,47,Y,N,24986,13607132
6917,154319115,12.564,14.888,12.564,93,9,2,9,1,32811,1652.416,80.469,56.653,11141,4,30.657,11308,47,N,N,24986,13607040
6483,154289228,NA,115.591,17.45,0,7,0,1,1,32811,1652.416,80.469,0,11182,4,NA,NA,0,N,N,24986,5913711
7044,154290008,NA,121.663,17.683,0,7,3,1,1,32811,1652.416,80.469,0.809,11183,4,0,11186,1,Y,N,24986,5913735
6763,156106559,NA,795.418,3.076,0,6,2,1,1,32811,1652.416,80.469,33.452,11548,3,NA,NA,0,N,N,24986,3601320
6968,131466355,NA,225.981,3.002,0,1,4,1,1,32811,1652.416,80.469,0,11250,1,0,11605,1,Y,N,24986,120052341
6965,131194651,0.997,201.134,0.997,10,1,5,3,1,32811,1652.416,80.469,NA,NA,0,0.997,11257,3,N,N,24986,13572047
7035,152224891,NA,11.052,7.392,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,14835519
7411,154315185,0.281,47.625,0.281,1,11,1,3,1,32811,1652.416,80.469,118.859,11141,4,NA,NA,0,N,N,24986,13604236
6522,131193670,0.765,75.803,0.765,1,1,1,2,1,32811,1652.416,80.469,0,11255,1,0,11606,1,Y,Y,24986,13570445
6823,156106610,2.183,793.271,2.183,1,6,2,2,1,32811,1652.416,80.469,31.305,11548,3,NA,NA,0,N,N,24986,3601318
6993,154231995,0.319,272.332,0.319,2,7,2,2,1,32811,1652.416,80.469,0,11385,5,NA,NA,0,Y,N,24986,13803906
6697,154232858,NA,216.591,49.246,0,7,2,1,1,32811,1652.416,80.469,0,11381,5,NA,NA,0,N,N,24986,13802022
7373,156105000,0.079,90.475,0.079,1,7,1,2,1,32811,1652.416,80.469,0,11149,4,NA,NA,0,Y,N,24986,3599158
7041,154287015,NA,120.412,32.34,0,7,1,1,1,32811,1652.416,80.469,0,11185,4,NA,NA,0,Y,N,24986,5913645
7192,152225221,NA,7.406,7.406,0,1,1,1,1,32811,1652.416,80.469,0,11520,1,NA,NA,0,N,N,24986,14835599
7036,152279713,NA,148.397,25.188,0,11,1,1,1,32811,1652.416,80.469,0,11282,5,NA,NA,0,N,N,24986,13596581
7011,156102958,NA,98.309,4.99,0,7,2,1,1,32811,1652.416,80.469,0,11138,4,0,11553,1,Y,N,24986,3594542
6807,156098630,NA,199.99,7.814,0,7,1,1,1,32811,1652.416,80.469,0,11128,4,NA,NA,0,Y,N,24986,3592988
7012,156103001,NA,146.474,21.83,0,7,2,1,1,32811,1652.416,80.469,0,11142,4,NA,NA,0,Y,N,24986,3594552
6573,154314752,0.07,52.852,0.07,1,11,2,2,1,32811,1652.416,80.469,0,11300,5,0.07,11299,1,N,N,24986,13604166
7265,152226213,NA,7.063,7.063,0,1,1,1,1,32811,1652.416,80.469,0,11524,1,NA,NA,0,N,N,24986,14838099
6862,152225496,NA,8.416,4.986,0,1,2,1,1,32811,1652.416,80.469,0,11516,1,NA,NA,0,N,N,24986,14835641
6966,131464476,1.95,142.885,1.95,3,1,4,2,1,32811,1652.416,80.469,0,11251,1,NA,NA,0,Y,N,24986,13564384
7244,154320692,6.753,136.532,6.753,1,7,2,2,1,32811,1652.416,80.469,0,11314,5,NA,NA,0,Y,N,24986,13607316
7037,152280040,NA,174.71,8.737,0,11,4,1,1,32811,1652.416,80.469,4.319,11281,5,NA,NA,0,N,N,24986,13595385
7202,154234339,NA,159.801,43.272,0,7,1,1,1,32811,1652.416,80.469,0,11382,5,NA,NA,0,N,N,24986,13802204
6669,154350051,0.026,151.008,0.026,1,10,1,2,1,32811,1652.416,80.469,0,11268,5,NA,NA,0,N,N,24986,13583518
6398,154348087,NA,193.691,3.177,0,10,1,1,1,32811,1652.416,80.469,251.002,11141,4,NA,NA,0,N,N,24986,13583350
6595,131465777,NA,226.04,3.002,0,1,1,1,1,32811,1652.416,80.469,0,11249,1,NA,NA,0,N,N,24986,13564516
6696,156106508,NA,0.058,0.058,0,1,3,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,167122251
6594,156106633,32.291,797.604,4.018,180,6,3,12,1,32811,1652.416,80.469,35.638,11548,3,41.449,11151,89,N,N,24986,167122250
6650,154348371,NA,158.47,49.132,0,10,2,1,1,32811,1652.416,80.469,0,11275,5,NA,NA,0,Y,N,24986,13583388
6791,154348035,4.181,175.226,4.181,2,10,2,2,1,32811,1652.416,80.469,0,11274,5,4.181,11260,2,Y,N,24986,13583346
6967,131465643,0.137,164.788,0.137,2,1,3,2,1,32811,1652.416,80.469,0,11252,1,NA,NA,0,Y,N,24986,13564442
7008,156100377,NA,164.9,19.901,0,7,2,1,1,32811,1652.416,80.469,0,11133,4,NA,NA,0,N,N,24986,3594346
7413,154315360,NA,40.902,5.101,0,11,1,1,1,32811,1652.416,80.469,0,11305,5,NA,NA,0,N,N,24986,13604252
7424,154315114,NA,62.466,6.149,0,11,1,1,1,32811,1652.416,80.469,0,11301,5,1.045,11302,1,N,N,24986,13604232
6988,151863252,NA,170.572,10.007,0,1,1,1,1,32811,1652.416,80.469,0,11244,1,NA,NA,0,N,N,24986,13551205
6986,151862447,NA,28.188,26.731,0,1,1,1,1,32811,1652.416,80.469,0,11243,1,NA,NA,0,N,N,24986,13550973
6457,79318292,NA,780.283,16.833,0,6,2,1,1,32811,1652.416,80.469,0,11158,3,NA,NA,0,N,N,24986,3622627
7020,48807250,9.77,615.324,9.77,1,6,3,2,1,32811,1652.416,80.469,0,11362,1,NA,NA,0,N,N,24986,13785024
6557,48798296,NA,734.434,11.677,0,6,2,1,1,32811,1652.416,80.469,0,11355,1,NA,NA,0,Y,N,24986,13783524
7130,149994759,0.102,844.722,0.102,1,6,3,2,1,32811,1652.416,80.469,0,11412,2,NA,NA,0,N,N,24986,13880970
6981,149995432,NA,828.326,7.87,0,6,4,1,1,32811,1652.416,80.469,0,11418,2,NA,NA,0,N,N,24986,13882038
80721,65006201,NA,1045.439,13.8,0,6,2,1,1,32811,1652.416,80.469,0,21162,1,NA,NA,0,N,N,24986,5079830
6213,43890025,NA,798.498,8.454,0,6,1,1,1,32811,1652.416,80.469,0,21129,1,NA,NA,0,N,N,24986,4635039
7158,79318438,NA,765.857,16.566,0,6,1,1,1,32811,1652.416,80.469,0,11160,3,NA,NA,0,N,N,24986,3623543
7358,79318466,NA,776.012,16.566,0,6,2,1,1,32811,1652.416,80.469,0,11159,3,NA,NA,0,Y,N,24986,3622715
7029,149995721,NA,820.485,11.515,0,6,1,1,1,32811,1652.416,80.469,0,11416,2,NA,NA,0,N,N,24986,13882052
6593,155038428,NA,84.063,15.317,0,1,1,1,1,32811,1652.416,80.469,0,11387,1,NA,NA,0,Y,N,24986,13867822
113702,044f90da-560a-4bd6-bbc0-ebb18e041248,NA,979.877,8.91,0,6,3,1,1,32811,1652.416,80.469,0,22182,1,NA,NA,0,N,N,24986,4637251
6462,98644878,NA,761.816,48.722,0,6,3,1,1,32811,1652.416,80.469,0,11420,2,NA,NA,0,N,N,24986,13887980
6979,149994176,2.172,872.007,2.172,1,6,4,2,1,32811,1652.416,80.469,0,11403,2,0,11413,2,Y,N,24986,13880940
7451,48812990,NA,7.339,7.339,0,1,4,1,1,32811,1652.416,80.469,0,11365,1,NA,NA,0,N,N,24986,13785194
7441,155041666,1.173,781.8,1.173,5,6,6,6,1,32811,1652.416,80.469,0,11396,2,47.329,11388,2,N,N,24986,167122265
6797,150624516,0.061,134.74,0.061,6,1,6,4,1,32811,1652.416,80.469,0,11327,1,0.092,11325,2,N,N,24986,167122256
122138,49427466,NA,1077.805,5.208,0,6,0,1,1,32811,1652.416,80.469,0,21865,1,NA,NA,0,Y,N,24986,5055083
5726,79320224,NA,713.145,19.02,0,6,2,1,1,32811,1652.416,80.469,0,21122,1,NA,NA,0,N,N,24986,3626391
7455,79317786,NA,815.199,8.678,0,6,1,1,1,32811,1652.416,80.469,0,11157,3,NA,NA,0,Y,N,24986,3622103
6394,98656168,NA,729.155,6.878,0,6,0,1,1,32811,1652.416,80.469,0,11433,2,NA,NA,0,N,N,24986,13890280
6637,44746451,NA,552.649,25.796,0,6,1,1,1,32811,1652.416,80.469,0,11169,1,NA,NA,0,Y,N,24986,5091288
7030,150624598,NA,0.043,0.043,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13772428
7117,48798920,NA,734.727,11.677,0,6,2,1,1,32811,1652.416,80.469,0,11356,1,NA,NA,0,Y,N,24986,13783534
10987,43890747,8.114,898.885,8.114,1,6,4,2,1,32811,1652.416,80.469,0,21134,1,NA,NA,0,Y,N,24986,4636987
131352,79320864,NA,679.044,21.164,0,6,2,1,1,32811,1652.416,80.469,0,22168,1,NA,NA,0,N,N,24986,3629995
7001,155042487,6.307,814.142,6.307,2,6,3,2,1,32811,1652.416,80.469,0,11395,2,NA,NA,0,N,N,24986,13870128
7396,120031525,0.252,672.865,0.252,12,6,5,3,1,32811,1652.416,80.469,0,11363,1,7.339,11365,4,N,N,24986,167156993
28665,43890577,NA,0.2,0.2,0,1,1,1,1,32811,1652.416,80.469,0,21734,1,NA,NA,0,N,N,24986,167157020
7306,79319200,NA,755.33,5.604,0,6,1,1,1,32811,1652.416,80.469,0,11162,1,NA,NA,0,Y,N,24986,3623823
7454,79317756,NA,816.473,6.304,0,6,2,1,1,32811,1652.416,80.469,0,11155,3,NA,NA,0,N,N,24986,3622093
133439,44746493,NA,549.592,16.492,0,6,0,1,1,32811,1652.416,80.469,0,22283,1,NA,NA,0,N,N,24986,5091302
7017,48782912,1.966,711.867,1.966,1,6,3,2,1,32811,1652.416,80.469,0,11345,1,NA,NA,0,Y,N,24986,13780478
6749,155037601,NA,67.215,13.915,0,1,2,1,1,32811,1652.416,80.469,0,11399,1,NA,NA,0,Y,N,24986,13868236
7401,48784874,NA,1.377,1.377,0,1,0,1,1,32811,1652.416,80.469,0,11334,1,NA,NA,0,N,N,24986,13778502
6999,155040412,NA,53.626,7.847,0,1,1,1,1,32811,1652.416,80.469,0,11393,1,NA,NA,0,Y,N,24986,13868914
6453,48813076,0.145,612.794,0.145,2,6,3,2,1,32811,1652.416,80.469,0,11370,1,0,11634,1,Y,Y,24986,13785172
7452,48813030,2.91,9.593,2.91,1,1,3,2,1,32811,1652.416,80.469,0,11367,1,NA,NA,0,N,N,24986,13785198
47538,43890839,NA,935.026,8.085,0,6,1,1,1,32811,1652.416,80.469,0,21727,1,NA,NA,0,N,N,24986,4637065
71277,79320924,0.228,673.846,0.228,2,6,3,3,1,32811,1652.416,80.469,0,21125,1,0.228,21126,1,N,N,24986,3630079
6744,149994211,NA,869.66,5.305,0,6,1,1,1,32811,1652.416,80.469,0,11406,2,NA,NA,0,N,N,24986,13880952
6847,48809772,NA,636.93,11.582,0,6,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13785138
7022,48810600,2.36,671.4,2.36,1,6,2,2,1,32811,1652.416,80.469,0,11369,1,NA,NA,0,Y,N,24986,13785158
7000,155042275,0.059,827.219,0.059,1,6,2,2,1,32811,1652.416,80.469,0,11397,2,NA,NA,0,Y,N,24986,13868974
7023,48811176,1.523,9.348,1.523,3,1,2,2,1,32811,1652.416,80.469,0,11353,1,1.523,11354,1,N,N,24986,13783888
7406,48787840,NA,736.114,9.4,0,6,0,1,1,32811,1652.416,80.469,0,11335,1,NA,NA,0,N,N,24986,13778512
6834,149993822,NA,2.172,2.172,0,1,3,1,1,32811,1652.416,80.469,0,11400,1,NA,NA,0,N,N,24986,13880938
7449,48771176,NA,748.736,9.506,0,6,2,1,1,32811,1652.416,80.469,0,11339,1,NA,NA,0,N,N,24986,13780018
6471,120031520,0.656,727.56,0.656,21,6,5,3,1,32811,1652.416,80.469,0,11628; 11336,3,0.452,11341,10,Y,Y,24986,167156996
136468,43890767,NA,892.719,15.461,0,6,1,1,1,32811,1652.416,80.469,0,21724,1,NA,NA,0,N,N,24986,4637025
136466,43890825,NA,941.498,6.995,0,6,0,1,1,32811,1652.416,80.469,0,21133,1,NA,NA,0,N,N,24986,4637049
82829,b754a94a-abbf-4a02-9193-889700b46d9f,NA,804.833,11.946,0,6,1,1,1,32811,1652.416,80.469,0,22179,1,NA,NA,0,Y,N,24986,4635053
