lagoslakeid,lake_nhdid,lake_glaciatedlatewisc,lake_lat_decdeg,lake_lon_decdeg,lake_huc12,ws_area_ha,ws_lake_arearatio
116578,120020910,Glaciated,47.5008066779,-93.3529777485,070101030201,367.6587,3.520318
1439,34127966,Glaciated,45.0367054785,-93.338615891,070102060402,185.9559,15.64608
74184,80001875,Glaciated,47.5669844115,-93.3268323488,070101030102,368.0474,22.97298
2424,120018092,Glaciated,44.9818622812,-93.3234694516,070102060502,152.1667,10.23776
84709,120020921,Glaciated,47.4746296919,-93.3073096198,070101030202,203.6404,4.082643
81495,80002013,Glaciated,47.5436060458,-93.311404383,070101030102,23.50659,4.755135
107358,81642969,Glaciated,45.3183692527,-93.2813834405,070102070603,301.3227,22.50458
356,120018056,Glaciated,45.0765597132,-93.2478842253,070102060306,44.21532,1.688373
51453,120019333,Glaciated,45.4039426724,-93.2478935861,070102070601,332.6765,6.489542
31584,120019301,Glaciated,45.6632427835,-93.2439291301,070102070505,53.34766,7.592401
82578,80004621,Glaciated,47.1231950883,-93.2323500799,070101030406,48.91459,3.156713
43215,81642593,Glaciated,45.3480273059,-93.2001251778,070102070602,444.6853,15.46605
3736,120020905,Glaciated,47.5378004448,-93.1880518523,070101030104,295.1932,1.480728
2739,80001793,Glaciated,47.5778560236,-93.1873889903,070101030101,104.0773,1.898436
1591,34127844,Glaciated,45.035817052,-93.1532419015,070102060306,299.4931,6.647966
29507,120018125,Glaciated,44.8710764019,-93.1391565419,070102060805,55.87349,1.79269
55528,34128424,Glaciated,45.0182788601,-93.1416557622,070102060801,309.0581,30.96171
700,34126801,Glaciated,45.058038169,-93.1352999645,070102060306,20.70435,2.899664
1335,120018055,Glaciated,45.0716250084,-93.1235606523,070102060801,393.3926,6.614148
130547,34126051,Glaciated,45.07432993,-93.0970990039,070102060801,112.9964,4.693198
2347,120018081,Glaciated,45.0208705528,-93.0698620879,070102060803,606.4175,6.566071
375,34128651,Glaciated,45.0079450976,-93.0611346947,070102060803,298.3402,10.81364
68958,120018047,Glaciated,45.0829010828,-93.0405117452,070102060801,238.9163,5.499253
2203,120018025,Glaciated,45.1238242686,-93.0399094697,070102060303,290.9322,2.604793
3140,34130613,Glaciated,44.952657609,-92.981344989,070102060804,192.3128,6.864106
137783,91692247,Glaciated,44.9260809961,-92.899115527,070102060902,232.5447,11.55434
1879,120020990,Glaciated,46.6665393271,-92.8767107596,070101030502,500.5147,4.405902
3711,58124875,Glaciated,45.9670185283,-95.4219744727,070101080103,3430.868,1.925707
64909,120020702,Glaciated,47.1164799661,-95.3681192972,070101060203,475.716,6.093456
88858,59804509,Glaciated,47.0761338934,-95.3379919463,070101060203,1003.342,4.233273
3013,120019685,Glaciated,45.1810637003,-94.8428758771,070102040208,2065.824,3.288783
87802,45337429,Glaciated,45.064838777,-94.7945912187,070102050105,1329.087,3.224935
131,120019638,Glaciated,45.3356960613,-94.7091707913,070102040108,6681.835,5.610149
2483,45366013,Glaciated,45.0517629129,-94.2552795357,070102040503,2044.43,8.089421
1762,120019850,Glaciated,45.3088227743,-94.2493062725,070102030202,2550.571,20.14081
3467,45360579,Glaciated,45.2533086031,-94.1929704497,070102040601,860.1939,1.362511
2824,45716321,Glaciated,45.7017544997,-94.0982271501,070102030302,7208.321,139.2397
4011,120019864,Glaciated,45.2652607071,-94.0614025233,070102030204,1139.37,3.597602
54660,120020759,Glaciated,46.9657164869,-95.1201632145,070101060208,397.2258,2.333381
20012,120020800,Glaciated,46.7835407154,-95.0870507989,070101060403,37583.93,169.2976
2897,120019731,Glaciated,45.9061804635,-95.0033406093,070102020103,2236.828,14.82328
31602,120020770,Glaciated,46.9255791142,-94.9672329052,070101060209,506.5318,6.231674
120782,58122653,Glaciated,46.1401357016,-94.7422097229,070101080403,1273.712,5.770774
3469,59753059,Glaciated,45.832427504,-94.6729067534,070101040801,295.8723,2.776125
2369,59720985,Glaciated,46.8234529188,-94.5330458832,070101050101,1001.276,1.573982
1930,166867893,Glaciated,46.853040742,-94.4276281724,070101050102,687.116,2.412918
1144,72863917,Glaciated,46.8716475707,-94.3402721807,070101020305,228.6019,1.491465
1082,167258129,Glaciated,46.5855548719,-94.3244172737,070101061001,11776.43,69.6422
126050,120019003,Glaciated,46.9801133929,-94.3264665522,070101020303,176.6778,2.971374
59708,120020829,Glaciated,46.4865849655,-94.2669117226,070101061005,239.9761,0.4605377
996,120018981,Glaciated,47.1598849778,-94.4128019921,070101020507,47713.22,1.1408
2230,166867652,Glaciated,46.532925262,-94.1001586371,070101040501,780.4767,2.74037
9954,72860119,Glaciated,47.0956389223,-94.0824050611,070101020405,821.0579,5.784098
2934,120019996,Glaciated,46.2884703159,-94.0718630752,070101040602,3204.914,6.168999
315,120018307,Glaciated,46.861998827,-93.9880028864,070101050301,1268.833,1.976971
18988,120018972,Glaciated,47.0640200139,-93.9729092998,070101020405,885.9884,2.998732
22173,120018261,Glaciated,46.8037527824,-93.9633381904,070101050302,2752.878,4.517949
2853,120020969,Glaciated,46.9942332098,-93.933238382,070101030802,2860.729,3.26178
46243,81632591,Glaciated,46.3048665135,-93.8545121434,070102070104,2565.332,6.454811
3418,120019572,Glaciated,47.6353930805,-94.8906271432,070101010402,1740.875,9.325856
275892,{6E1B7283-E3E4-4808-B8A2-34926D5E9358},Glaciated,47.4595809461,-94.8844519741,070101010502,33325.54,124.6289
2105,120019477,Glaciated,47.5061047054,-94.8509201731,070101010502,7507.383,2.822169
82555,120019555,Glaciated,47.5961600269,-94.8097190287,070101010403,807.9197,2.796341
23249,120019455,Glaciated,47.4953047141,-94.7606806733,070101010503,1915.599,14.6217
3119,166868528,Glaciated,47.3553514794,-94.5637538839,070101010507,5827.564,0.6958142
275893,{61868B30-FEF4-40E3-B121-F0430D80D776},Glaciated,47.5109431912,-94.0917833839,070101010703,1869.86,1.687785
83671,120019461,Glaciated,47.1592237546,-93.8296064317,070101010904,819.8964,2.941103
108285,45338383,Glaciated,44.9802640203,-93.7833065682,070102050704,1708.918,30.16424
3637,120018088,Glaciated,45.0016948836,-93.4123281355,070102060501,3527.004,9.607773
2545,120018032,Glaciated,45.1141275909,-93.0156917028,070102060303,2148.02,5.245294
47258,120019933,Glaciated,46.7394986561,-93.6931560153,070101040301,4004.302,12.07834
3560,120019962,Glaciated,46.5100857997,-93.4637566834,070101040106,865.1919,3.637262
2061,120020985,Glaciated,46.719289825,-93.3476791014,070101030605,828.8749,4.851183
31614,120020989,Glaciated,46.6986438732,-93.3265193905,070101030605,10276.38,33.89522
791,120020979,Glaciated,46.7912458725,-92.9048989828,070101030501,6767.637,21.0389
3012,80004309,Glaciated,47.2447811237,-93.5480809552,070101030301,88.65503,1.718738
3433,80003607,Glaciated,47.3603432088,-93.4298356199,070101030206,182.6407,2.333525
102137,80001733,Glaciated,47.597776541,-93.404095473,070101030102,593.8365,4.287307
82517,107117098,Glaciated,46.3559547124,-95.4801096598,070101070101,480.9403,33.39747
68000,107114914,Glaciated,46.6881666336,-95.4510146498,070101070502,553.4942,10.0101
28391,120018341,Glaciated,45.9291785737,-95.4187973968,070101080106,439.6716,5.19851
39955,47725877,Glaciated,47.1971091483,-95.4027664389,070101060201,122.4823,6.332832
27408,58124429,Glaciated,45.9933484603,-95.34865323,070101080109,79.44764,15.44516
33591,120019465,Glaciated,47.2598613573,-95.3039451105,070101010202,771.5626,8.995768
87815,59807635,Glaciated,46.8311825044,-95.1837664271,070101060302,41.96733,8.508775
93011,45379102,Glaciated,45.8657874461,-95.1338902526,070102020102,264.0866,11.23131
138766,59804133,Glaciated,47.1102812786,-95.0530771086,070101010302,53.38874,3.346992
435,120019574,Glaciated,47.6579250478,-95.0233058759,070101010401,580.4361,4.899825
61759,47722881,Glaciated,47.2748086485,-95.0146632839,070101010304,350.354,22.58011
22182,47712901,Glaciated,47.4911537052,-95.0057536424,070101010103,162.1159,2.010263
71995,59806299,Glaciated,46.9795276333,-95.0027535172,070101060207,621.6598,35.42172
2330,47719531,Glaciated,47.378686876,-94.9613060986,070101010306,1265.348,18.24225
57622,120020757,Glaciated,46.9677634092,-94.9282081161,070101060504,408.1174,3.117173
128425,45379698,Glaciated,45.8336120695,-94.9123718613,070102020105,2919.755,152.1151
89946,120020739,Glaciated,47.0244435275,-94.9125533838,070101060503,110.2209,1.555861
120866,72859281,Glaciated,47.1696926957,-94.9226321366,070101020201,56.83974,7.203782
131599,167258178,Glaciated,47.036687121,-94.8790255544,070101060503,293.8097,2.960536
107324,59805713,Glaciated,47.0242871819,-94.852834239,070101060503,82.88529,2.516222
43235,72859419,Glaciated,47.160241635,-94.8414498173,070101020202,31.8641,2.398342
137756,72859411,Glaciated,47.1612408254,-94.8331480143,070101020202,102.55,14.2629
65948,120018204,Glaciated,45.0826786295,-94.7862551224,070102050105,219.4232,6.255429
3562,59753081,Glaciated,45.8314079083,-94.7554456477,070101040801,193.1486,1.904302
1155,120020778,Glaciated,46.8667723645,-94.7477969745,070101060605,74.26147,2.601254
18995,120018935,Glaciated,47.2896800419,-94.7528387798,070101020104,14634.22,173.7172
2596,59752677,Glaciated,45.8873487791,-94.7231524558,070101040801,669.9651,4.187698
2882,59751477,Glaciated,46.0096426556,-94.6982434963,070101040803,606.6858,6.61107
62800,59805477,Glaciated,47.0341419397,-94.7005275185,070101060601,130.3424,2.442354
3800,45364459,Glaciated,45.1214739204,-94.6756932334,070102040301,200.7531,4.891363
30526,120019019,Glaciated,46.9394837747,-94.6547870817,070101020301,428.5948,5.584476
140858,59722957,Glaciated,46.741550612,-94.6424426087,070101050202,44.80813,3.391508
83676,59752989,Glaciated,45.8445011793,-94.6192238306,070101040805,175.3047,3.90213
21034,47717897,Glaciated,47.4105112124,-94.6089632957,070101010508,875.0961,13.92714
116623,72861985,Glaciated,47.012189945,-94.5924674895,070101020301,177.2053,7.153371
66999,47713692,Glaciated,47.478777994,-94.5961953366,070101010505,451.745,6.860737
102179,47704117,Glaciated,47.6685270378,-94.603547917,070101010408,283.4895,7.481366
96038,59720219,Glaciated,46.8479205719,-94.5768596904,070101050101,139.5862,2.551672
1465,45386210,Glaciated,45.3860132835,-94.5379777346,070102020602,1217.672,9.748637
99143,59720161,Glaciated,46.8534746304,-94.5222969572,070101050101,457.3985,11.29078
3046,72863673,Glaciated,46.9179306149,-94.5060023844,070101020302,278.4945,5.15027
23203,72862729,Glaciated,46.9845785835,-94.4794181743,070101020303,42.97389,10.14466
52527,120018970,Glaciated,47.0621070499,-94.4468448362,070101020507,276.7471,4.849052
64940,45729674,Glaciated,45.5328381546,-94.431608718,070102010601,864.2955,38.56666
122935,72863121,Glaciated,46.9591591779,-94.4389514058,070101020303,44.0609,4.406489
81535,120018924,Glaciated,47.3482492595,-94.423489974,070101020504,1523.505,14.01404
116574,120019558,Glaciated,47.6039023023,-94.4134668048,070101010601,1100.319,39.67604
45221,120019845,Glaciated,45.5545872216,-94.3990167125,070102010602,136.3899,3.06642
3533,45340209,Glaciated,44.7996777491,-94.3868601456,070102050603,363.3253,10.28557
30510,45365033,Glaciated,45.0963559472,-94.3955727237,070102040403,66.31598,3.408856
4188,120019772,Glaciated,45.3872838723,-94.3755932811,070102020605,1170.896,15.2389
11736,45366457,Glaciated,44.9709245582,-94.3478011844,070102040501,156.0989,1.800435
140859,72863713,Glaciated,46.9016555342,-94.338791726,070101020304,211.7995,2.754128
3536,72863291,Glaciated,46.9432066493,-94.3349213404,070101020304,57.77214,3.954261
70058,59749825,Glaciated,46.1697692023,-94.3240165544,070101040605,6831.215,95.59916
94058,47713939,Glaciated,47.4753808499,-94.3274324109,070101010704,961.4936,184.5463
119754,45366311,Glaciated,45.0088938099,-94.2983687939,070102040501,752.5463,7.059745
65963,45384792,Glaciated,45.4740831275,-94.3113970734,070102020606,70.40434,13.21984
60756,72862879,Glaciated,46.9711082481,-94.3091375291,070101020305,81.222,4.875852
1725,45386304,Glaciated,45.3668105391,-94.274758283,070102020605,92.03444,1.317496
46260,45362593,Glaciated,45.1968601769,-94.2639426521,070102040602,557.7434,20.46773
52517,59810757,Glaciated,46.5110227031,-94.248891806,070101061005,1037.215,12.04285
3659,59720865,Glaciated,46.8308313991,-94.2548631936,070101050103,803.2216,36.58911
706,45724492,Glaciated,45.4124870737,-94.2454645801,070102030101,85.62661,1.95524
73085,45361155,Glaciated,45.2388344108,-94.2287867799,070102040601,33.64522,4.465322
200,45718566,Glaciated,45.9916721408,-94.2281336533,070102010407,742.5727,17.86407
133710,120019929,Glaciated,46.558874476,-94.2134117268,070101050602,513.4742,4.77314
88833,59725013,Glaciated,46.6089253539,-94.2103365893,070101050602,542.9116,21.74399
116617,59724769,Glaciated,46.6456528376,-94.2099451275,070101050603,88.50553,12.11663
53566,47708967,Glaciated,47.562047555,-94.2081610386,070101010702,1129.938,92.69891
101167,45363447,Glaciated,45.1514902352,-94.1506133445,070102040602,174.1872,8.059428
3473,59746333,Glaciated,46.5080752705,-94.1267771943,070101040501,175.3812,2.341575
25324,47709757,Glaciated,47.5451562046,-94.130070151,070101010702,190.1063,14.66451
117598,45725830,Glaciated,45.3728730088,-94.1244123698,070102030102,1099.432,117.0609
2235,120019887,Glaciated,46.7295528977,-94.1220861547,070101050404,290.0083,12.81989
23233,45362719,Glaciated,45.1833413096,-94.0971656718,070102040602,198.8656,10.40398
3579,120019001,Glaciated,46.9746649522,-94.035366475,070101020402,314.0706,1.868141
78399,45362717,Glaciated,45.1823927676,-94.0146274922,070102040604,27.53223,1.739488
139851,45726057,Glaciated,45.3595070418,-94.0217587619,070102030601,489.3185,25.39498
104204,59724991,Glaciated,46.618087818,-94.0179859625,070101050504,201.6404,4.877843
59717,120019007,Glaciated,46.9604428806,-94.0127593919,070101020402,465.8669,8.559091
3766,120019728,Glaciated,44.9929761806,-94.0039013325,070102040605,150.1777,3.834752
57689,59746701,Glaciated,46.4837342851,-93.9851352298,070101040503,129.3473,1.018895
81496,59720303,Glaciated,46.8525929127,-93.9937935038,070101050301,51.25629,3.632008
35695,45723826,Glaciated,45.431320575,-93.96002217,070102030503,101.9289,2.411316
117629,59746681,Glaciated,46.4889381166,-93.9661620673,070101040503,255.3355,4.608567
122954,120019889,Glaciated,46.7188990105,-93.9672981022,070101050504,295.2622,3.073473
72054,59747985,Glaciated,46.39712706,-93.9487456499,070101040601,1595.18,16.40109
12742,47713353,Glaciated,47.4826445453,-93.9606934569,070101010703,4175.641,92.06495
112519,120019941,Glaciated,46.6349013798,-93.9416274806,070101040405,301.4023,11.53574
130560,120019909,Glaciated,46.6613618302,-93.9434442055,070101050503,1000.14,25.87151
1055,120018280,Glaciated,46.8036472538,-93.9442194931,070101050302,643.2818,12.96985
69004,45363291,Glaciated,45.1528028033,-93.9286255742,070102040606,129.9095,3.142429
113458,120018958,Glaciated,47.0916525278,-93.9233070115,070101020603,314.8879,9.506052
129496,45362415,Glaciated,45.189492721,-93.9064784673,070102040606,48.49491,3.980015
44254,45730292,Glaciated,45.2724904873,-93.8916097524,070102030604,147.8423,13.28591
3626,59747621,Glaciated,46.4206570047,-93.88805537,070101040403,250.9802,4.600942
55592,45730242,Glaciated,45.2736565606,-93.8646064267,070102030604,118.1535,3.712645
1393,81632554,Glaciated,46.3237776549,-93.8488771363,070102070104,131.0721,3.076699
44223,120019944,Glaciated,46.6141837261,-93.8445530798,070101040405,1117.112,9.002919
47274,120019891,Glaciated,46.718970537,-93.796019468,070101050503,472.0579,14.5857
70034,45725974,Glaciated,45.3585593018,-93.7777597097,070102030505,114.8721,3.779749
24340,59746299,Glaciated,46.517152802,-93.7740011973,070101040403,62.7035,6.304079
79475,59745577,Glaciated,46.6486156766,-93.7747973281,070101040303,328.1456,15.43369
28366,120019689,Glaciated,45.1494302558,-93.7662769435,070102040609,277.019,3.739913
120777,59722655,Glaciated,46.7652920315,-93.7629595513,070101050502,623.0713,18.94809
123972,120019712,Glaciated,45.0649055053,-93.7423014209,070102050705,518.3597,4.85809
17851,47728387,Glaciated,47.1544873064,-93.7489373084,070101010906,231.9624,8.731045
133716,120018210,Glaciated,45.0362297663,-93.724199451,070102050703,476.8933,5.238927
47233,34133593,Glaciated,44.8662601336,-93.7088790218,070102060601,234.9411,7.854801
91950,34133708,Glaciated,44.8552674805,-93.6727775268,070102060601,17.37119,2.450506
60677,47720061,Glaciated,47.3478544628,-93.6617916535,070101010908,169.6943,6.732365
341,45730974,Glaciated,45.2436010242,-93.657413605,070102030605,372.2211,14.13712
16779,120018083,Glaciated,45.007944767,-93.6256337467,070102060603,739.5268,6.134079
139838,45337711,Glaciated,45.033622828,-93.636722281,070102050703,100.9548,22.91703
87786,120019970,Glaciated,46.4949104618,-93.6304321093,070101040402,133.8092,2.499198
98106,47716659,Glaciated,47.419938414,-93.6391512477,070101010802,115.567,5.560642
27413,120019475,Glaciated,47.4397081052,-93.6254078242,070101010801,52.63704,3.912672
2032,47715551,Glaciated,47.4314873369,-93.6128128269,070101010801,62.03592,3.232035
45217,47718729,Glaciated,47.3702817884,-93.6103014142,070101010801,240.979,4.30158
3257,47731741,Glaciated,47.1048790909,-93.584094045,070101010907,2482.989,141.8378
2270,34132376,Glaciated,44.9071993916,-93.5524000794,070102060604,94.2385,1.454351
24362,120020938,Glaciated,47.381710466,-93.5503059912,070101030206,210.0272,14.43147
77331,59745939,Glaciated,46.5560620175,-93.5161154081,070101040108,1624.062,60.58062
48353,80005125,Glaciated,46.9930832642,-93.5126599879,070101030705,54.15952,2.557049
28380,80004191,Glaciated,47.2806879787,-93.4934025008,070101030207,6.520316,0.1968119
94986,80006855,Glaciated,46.6463352449,-93.4373503757,070101030602,52.12181,1.951529
120832,80003141,Glaciated,47.4197968271,-93.4504340674,070101030205,651.8326,23.8469
