NLAID,deviation_100_max,deviation_100_median,deviation_100_min,deviation_100_p70,deviation_100_p80,deviation_100_p90,deviation_1000_max,deviation_1000_median,deviation_1000_min,deviation_1000_p70,deviation_1000_p80,deviation_1000_p90,deviation_500_max,deviation_500_median,deviation_500_min,deviation_500_p70,deviation_500_p80,deviation_500_p90,relief_100_max,relief_100_median,relief_100_min,relief_100_p70,relief_100_p80,relief_100_p90,relief_1000_max,relief_1000_median,relief_1000_min,relief_1000_p70,relief_1000_p80,relief_1000_p90,relief_500_max,relief_500_median,relief_500_min,relief_500_p70,relief_500_p80,relief_500_p90,slope_max,slope_median,slope_min,slope_p70,slope_p80,slope_p90,vcurv_max,vcurv_median,vcurv_min,vcurv_p70,vcurv_p80,vcurv_p90,maxdepth,dist_pole
NLA06608-2477,35,4.999999999999998,1,13,17,20.000000000000004,184,67.00000000000001,19,95,105.99999999999999,115,73,27.999999999999996,7,49.000000000000014,54.99999999999999,60.99999999999998,35,4.999999999999998,1,13,17,20.000000000000004,184,67.00000000000001,19,95,105.99999999999999,115,73,27.999999999999996,7,49.000000000000014,54.99999999999999,60.99999999999998,0.5230232029976108,0.052284259307836894,0,0.1130723950464173,0.15672725995988332,0.2253963745934004,0.0025071609388833877,-1.3236925822467677e-4,-0.0023824024823919,-1.4758780042410865e-5,7.276310423976398e-5,1.8919824755219124e-4,1.4,291.52947200721854
NLA12_IN-186,19,5,2,6.999999999999999,8,10,21,13.000000000000002,9,14,15.000000000000004,16,20,12,8,12.999999999999995,13.999999999999996,15,19,5,2,6.999999999999999,8,10,21,13.000000000000002,9,14,15.000000000000004,16,20,12,8,12.999999999999995,13.999999999999996,15,0.318109629573714,0.04629871755310039,0,0.06770973743363383,0.08110263424700093,0.10384645270920224,0.0011532825235934,8.555667886031443e-5,-9.703744412447434e-4,3.1946436187965096e-4,4.21396437154863e-4,5.566788639385723e-4,14.6,271.43786421060446
NLA06608-1338,19,3.000000000000001,1,4,4.999999999999997,6.999999999999999,53,17.999999999999996,5,30,32.999999999999986,37,31,6.9999999999999964,3,15,19.999999999999993,23,19,3.000000000000001,1,4,4.999999999999997,6.999999999999999,53,17.999999999999996,5,30,32.999999999999986,37,31,6.9999999999999964,3,15,19.999999999999993,23,0.24504481021113952,0.03989271392735619,0,0.04934918261974765,0.05675633589701196,0.07705446525580048,0.0011336547542568627,-7.662755817734104e-6,-8.484943512711707e-4,8.380043357964405e-5,1.618572103359764e-4,2.9610808394873913e-4,1.4,439.15846688001994
NLA12_WI-134,12,4,1,5,6.000000000000001,6.999999999999999,22,16,11,18.000000000000007,19.000000000000004,20.000000000000004,21,11.000000000000002,7,13.000000000000002,14.999999999999998,18,12,4,1,5,6.000000000000001,6.999999999999999,22,16,11,18.000000000000007,19.000000000000004,20.000000000000004,21,11.000000000000002,7,13.000000000000002,14.999999999999998,18,0.13684246911225662,0.04709751481215992,0,0.05481084983057391,0.06828842958689706,0.08390309924504731,0.0011697221385642037,-2.4362426714607163e-5,-7.887535258132323e-4,6.885623431377337e-5,1.7463463389947095e-4,3.100180020667985e-4,1.7,168.9887508663752
NLA12_WI-112,14,6.000000000000001,2,8,9.000000000000002,9.999999999999998,43,27,15,30,32,33,23,13.999999999999998,10,16,17,18.000000000000004,14,6.000000000000001,2,8,9.000000000000002,9.999999999999998,43,27,15,30,32,33,23,13.999999999999998,10,16,17,18.000000000000004,0.2138844796224027,0.05648740854347023,0,0.07661074929365226,0.093982716825861,0.11684564112832922,0.0012490188681022118,2.090101284248597e-4,-0.0015726323161573956,4.022395615069774e-4,5.354821024893004e-4,7.703228159277722e-4,3.3,122.40743101517941
NLA06608-1232,18,7.000000000000001,2,8,8.999999999999998,8.999999999999998,39,29.999999999999993,21,33.00000000000001,33.00000000000001,34,29,18,13,19.999999999999996,21.999999999999996,23,18,7.000000000000001,2,8,8.999999999999998,8.999999999999998,39,29.999999999999993,21,33.00000000000001,33.00000000000001,34,29,18,13,19.999999999999996,21.999999999999996,23,0.29684780624490464,0.06479001772181085,0,0.08361684811619478,0.09935071991996221,0.11595752122028265,0.0012291220104318603,1.2874230617168495e-4,-8.859407458746832e-4,3.095909301142041e-4,5.01095164176181e-4,7.83212855412038e-4,8.1,132.59711217946696
NLA12_IA-132,15,4.999999999999999,0,7.000000000000002,8,8.999999999999998,25,16,10,16.999999999999996,18,19.999999999999996,25,12,8,14.000000000000005,15,16,15,4.999999999999999,0,7.000000000000002,8,8.999999999999998,25,16,10,16.999999999999996,18,19.999999999999996,25,12,8,14.000000000000005,15,16,0.25627741699441076,0.044151374519060205,0,0.06555709671486372,0.07836940234508495,0.109869952276462,7.90484785223701e-4,-8.157548803147583e-5,-0.0011415762593017435,7.44221235263797e-5,1.6143489221364117e-4,3.654860963276611e-4,2.4,265.54808583295096
NLA06608-1417,16,4,1,5.000000000000001,5.999999999999998,7.000000000000003,30,19.999999999999996,8,23.000000000000007,24,25.00000000000001,24,10.000000000000002,6,12.999999999999998,15.000000000000002,16,16,4,1,5.000000000000001,5.999999999999998,7.000000000000003,30,19.999999999999996,8,23.000000000000007,24,25.00000000000001,24,10.000000000000002,6,12.999999999999998,15.000000000000002,16,0.22928854297425486,0.041274980481877215,0,0.052765200011902116,0.06795852042362863,0.08352615291613649,0.0011487970247213099,8.103695019577777e-5,-7.307876685683602e-4,2.166127121225872e-4,2.87161996662657e-4,4.6722125440758135e-4,9.3,231.9521774845986
NLA06608-1488,13,5,2,5.999999999999998,5.999999999999998,8,20,14.999999999999998,12,16,16,17,20,13.000000000000007,7,13.999999999999998,15,16,13,5,2,5.999999999999998,5.999999999999998,8,20,14.999999999999998,12,16,16,17,20,13.000000000000007,7,13.999999999999998,15,16,0.1461861041104832,0.04856187646638929,0,0.06253171927759399,0.06767894291872457,0.08766063904778695,8.163545073676852e-4,-2.7469915212434427e-5,-5.816365329867136e-4,1.1136415703723574e-4,1.977125787503896e-4,3.001052782515167e-4,1.7,123.93543251422099
NLA12_WI-157,52,33.99999999999999,8,38,40,41.99999999999999,109,80.00000000000001,58,87.00000000000001,91.99999999999996,99.00000000000001,105,78,49,84,89,94.00000000000001,52,33.99999999999999,8,38,40,41.99999999999999,109,80.00000000000001,58,87.00000000000001,91.99999999999996,99.00000000000001,105,78,49,84,89,94.00000000000001,0.6699272493306737,0.39121206662072505,0,0.45474674760781886,0.48651624254024883,0.5492226384212754,0.001655497721065219,-0.0015517068503814496,-0.0053785930968420015,-3.850600502307991e-4,4.877454938991999e-5,0.0010140063892570006,5.7,81.51276763327381
NLA06608-1266,9,4,1,4.999999999999999,4.999999999999999,6,38,25.000000000000007,11,28.999999999999996,30.000000000000007,32,20,12,6,13,14.000000000000004,16,9,4,1,4.999999999999999,4.999999999999999,6,38,25.000000000000007,11,28.999999999999996,30.000000000000007,32,20,12,6,13,14.000000000000004,16,0.13488799352656294,0.03904336878603055,0,0.046552246942092694,0.05434323184334351,0.06770169408125568,8.096325317530071e-4,-9.308856947455559e-5,-6.477261765767779e-4,4.887798586460227e-5,1.400048894708691e-4,2.56214399569012e-4,1.5,101.43236850671136
NLA12_MO-108,13,6,2,8,8,9,31,23.000000000000004,17,25.00000000000001,25.00000000000001,26.000000000000004,26,16,9,18.999999999999996,19.999999999999993,20.999999999999996,13,6,2,8,8,9,31,23.000000000000004,17,25.00000000000001,25.00000000000001,26.000000000000004,26,16,9,18.999999999999996,19.999999999999993,20.999999999999996,0.19162444462257744,0.06782077867991752,0,0.08864107730720404,0.10218657826800293,0.11988517511938045,0.0013731159420450258,-5.8573629862674485e-5,-0.0010917055567382155,1.614386176043941e-4,3.2982247005691376e-4,5.988728772727038e-4,4.699999999999999,169.97777626866446
NLA12_NY-0108,32,10,4,14,17.000000000000004,24,110,77.00000000000001,38,86,93.99999999999999,99.00000000000001,58,49,29,49.99999999999999,51,53,32,10,4,14,17.000000000000004,24,110,77.00000000000001,38,86,93.99999999999999,99.00000000000001,58,49,29,49.99999999999999,51,53,0.3500714074256849,0.09163161618958851,0,0.12123826104644123,0.15127030310213335,0.20976509973111865,5.641621498921177e-4,-6.939106252845402e-4,-0.0026743372478170825,-4.0882343747531585e-4,-1.812979121273418e-4,8.131834543981404e-5,1.7,54.49882919740173
NLA06608-0809,23,9,1,9.999999999999995,11.999999999999993,12.999999999999995,55,30.000000000000007,17,34.99999999999999,38,40.99999999999999,38,17.999999999999996,11,21,22.999999999999996,25.999999999999996,23,9,1,9.999999999999995,11.999999999999993,12.999999999999995,55,30.000000000000007,17,34.99999999999999,38,40.99999999999999,38,17.999999999999996,11,21,22.999999999999996,25.999999999999996,0.35576353971124697,0.07567925369506306,0,0.11265029874723845,0.13097150796167792,0.15728503566136717,0.0015567265059744442,-1.5748935519194966e-4,-0.0017768242100697936,1.319358005190998e-4,3.295651230396981e-4,4.971919018733174e-4,9.8,156.74420835420898
NLA12_MI-114,20,7.000000000000002,1,8.999999999999998,10.000000000000002,12.000000000000002,42,21.000000000000004,11,26.000000000000007,29.000000000000004,32,38,15.000000000000002,8,18.999999999999996,22,25.000000000000004,20,7.000000000000002,1,8.999999999999998,10.000000000000002,12.000000000000002,42,21.000000000000004,11,26.000000000000007,29.000000000000004,32,38,15.000000000000002,8,18.999999999999996,22,25.000000000000004,0.3402263693749242,0.06544135059960746,0,0.09279130552159262,0.11418800523222897,0.14714205854165335,0.0013701850236805739,2.2156706173837572e-5,-0.0013368616113520711,2.3266978425850866e-4,3.5620032951575966e-4,5.761959006922829e-4,6.5,245.88838443375295
NLA12_NE-125,18,4,0,4.999999999999997,6,9,47,34.00000000000001,13,40,41.00000000000001,43.00000000000001,37,17,3,22,26.000000000000004,28,18,4,0,4.999999999999997,6,9,47,34.00000000000001,13,40,41.00000000000001,43.00000000000001,37,17,3,22,26.000000000000004,28,0.2828748993452235,0.03237458489349703,0,0.05387915148612704,0.06533598933458298,0.09268832043404467,0.0012063723628270872,-3.7413508057166855e-5,-0.0012847008872273315,1.0015554278955235e-4,1.9124684357288158e-4,3.723880253969735e-4,1.5,146.62184961212483
NLA06608-0967,9,3.000000000000002,1,4,4,4.999999999999999,56,35.00000000000001,22,39.000000000000014,44,48,29,18.000000000000004,7,20,21,22.999999999999993,9,3.000000000000002,1,4,4,4.999999999999999,56,35.00000000000001,22,39.000000000000014,44,48,29,18.000000000000004,7,20,21,22.999999999999993,0.1384217852570038,0.027658821274230055,0,0.044856011017985295,0.0476869741111253,0.06728813824840037,6.805634811164564e-4,-3.5626244318374004e-5,-0.0010763018213433286,3.46148210281174e-5,8.734393572762923e-5,1.569706395437524e-4,1.4,68.07626848682162
NLA06608-0290,31,6.000000000000002,2,8,10,14.999999999999998,66,37,16,42.99999999999999,46,50.999999999999986,53,18,8,32,37,42.00000000000001,31,6.000000000000002,2,8,10,14.999999999999998,66,37,16,42.99999999999999,46,50.999999999999986,53,18,8,32,37,42.00000000000001,0.37371577166668807,0.053948562597195826,0,0.08889038534995801,0.11956709261067311,0.17314250517684984,0.0015703848841431842,-5.2719742835861604e-5,-0.002038868767576227,9.777904243520856e-5,2.0629018289377275e-4,3.7894811617331857e-4,2.35,217.25751719473078
NLA12_MI-169,22,9,2,10.999999999999996,12.000000000000002,14.000000000000002,38,24.999999999999996,14,30.000000000000007,33,36.00000000000001,31,18.000000000000007,9,24.999999999999993,26.999999999999993,29.000000000000014,22,9,2,10.999999999999996,12.000000000000002,14.000000000000002,38,24.999999999999996,14,30.000000000000007,33,36.00000000000001,31,18.000000000000007,9,24.999999999999993,26.999999999999993,29.000000000000014,0.324865363702517,0.07997560419610777,0,0.11996367065131822,0.16301839209116958,0.19400931709636784,0.001867066073699614,-3.6284212312602144e-5,-0.0018668603080548509,3.515697435549773e-4,5.586115610845071e-4,7.558724644403978e-4,3.5,80.84766637670306
NLA06608-0015,37,4,0,6.000000000000004,6.999999999999997,10.000000000000004,115,34,0,55.999999999999986,61.00000000000003,73.00000000000003,64,14.000000000000004,0,25,30.000000000000004,41.99999999999999,37,4,0,6.000000000000004,6.999999999999997,10.000000000000004,115,34,0,55.999999999999986,61.00000000000003,73.00000000000003,64,14.000000000000004,0,25,30.000000000000004,41.99999999999999,0.4287336850767413,0.0380132023478332,0,0.06206067296842613,0.07551301442678894,0.09877732108258343,0.001401073573576559,-4.840881419126828e-6,-0.0027956347174072013,3.081615707849185e-6,7.499025079390836e-5,2.2880360710517204e-4,6.45,88.3286086422435
NLA12_CO-127,13,4,1,4.999999999999999,5.999999999999997,6.999999999999999,21,16,11,17.000000000000004,17.000000000000004,17.999999999999996,18,11,5,13.000000000000002,14.000000000000004,14.999999999999995,13,4,1,4.999999999999999,5.999999999999997,6.999999999999999,21,16,11,17.000000000000004,17.000000000000004,17.999999999999996,18,11,5,13.000000000000002,14.000000000000004,14.999999999999995,0.15171355947973367,0.03868111509782123,0,0.053099504358357905,0.06474916676910376,0.07994689528701085,8.823482757184072e-4,-5.3616844064989924e-6,-3.9460663516106175e-4,1.2124334634816653e-4,2.0752021018259896e-4,3.3340593889527993e-4,5.3,213.82284731753924
NLA06608-2345,17,5.999999999999997,0,8,9,11.000000000000002,56,27.000000000000007,13,31.000000000000007,34,46,33,16,7,22,24.000000000000004,28,17,5.999999999999997,0,8,9,11.000000000000002,56,27.000000000000007,13,31.000000000000007,34,46,33,16,7,22,24.000000000000004,28,0.2748073633589364,0.0448858795043737,0,0.07065056669217315,0.09056184401508646,0.12605663368731687,0.0013092817459356245,6.88211291531127e-5,-0.0012366455497870646,2.5040914986478496e-4,4.0123135120819495e-4,5.876195224117331e-4,7.5,367.7223645430543
NLA12_NE-105,18,2,0,3.000000000000002,5.000000000000001,5.999999999999999,39,23,3,28,30.99999999999999,34.99999999999999,37,12.999999999999996,0,19.000000000000007,21.99999999999999,26.000000000000004,18,2,0,3.000000000000002,5.000000000000001,5.999999999999999,39,23,3,28,30.99999999999999,34.99999999999999,37,12.999999999999996,0,19.000000000000007,21.99999999999999,26.000000000000004,0.2482817018161383,0,0,0.027282142296208386,0.04681050270740614,0.06555618522913255,7.097549648001531e-4,-9.573457133119066e-7,-9.789923537417314e-4,1.6864063856614032e-7,1.6864063856614032e-7,1.228675658281992e-4,3,168.572248486328
NLA12_NE-121,18,2,0,3.000000000000002,5.000000000000001,5.999999999999999,39,23,3,28,30.99999999999999,34.99999999999999,37,12.999999999999996,0,19.000000000000007,21.99999999999999,26.000000000000004,18,2,0,3.000000000000002,5.000000000000001,5.999999999999999,39,23,3,28,30.99999999999999,34.99999999999999,37,12.999999999999996,0,19.000000000000007,21.99999999999999,26.000000000000004,0.2482817018161383,0,0,0.027282142296208386,0.04681050270740614,0.06555618522913255,7.097549648001531e-4,-9.573457133119066e-7,-9.789923537417314e-4,1.6864063856614032e-7,1.6864063856614032e-7,1.228675658281992e-4,1.6,495.89546209380273
NLA12_ND-193,23,8,0,11.000000000000002,12.000000000000002,14,49,28.999999999999996,16,32,34.99999999999999,40.99999999999999,34,23,9,27.000000000000007,28.999999999999996,30.000000000000007,23,8,0,11.000000000000002,12.000000000000002,14,49,28.999999999999996,16,32,34.99999999999999,40.99999999999999,34,23,9,27.000000000000007,28.999999999999996,30.000000000000007,0.428201827250329,0.07313172780098516,0,0.1142261019941575,0.13794997209284582,0.17493681809771958,0.0016948210500700813,-2.4972039339991094e-4,-0.0018124900505945877,-2.4357785566810624e-5,3.994326871822037e-5,3.4101531472237697e-4,3.4,266.56492832129635
NLA12_OK-299,11,6,2,8,9,10.000000000000002,29,22.000000000000004,14,23.000000000000004,24.000000000000004,26.000000000000004,22,16,8,18.000000000000004,19,19.999999999999993,11,6,2,8,9,10.000000000000002,29,22.000000000000004,14,23.000000000000004,24.000000000000004,26.000000000000004,22,16,8,18.000000000000004,19,19.999999999999993,0.16307909685180083,0.067677440215591,0,0.08786535717996782,0.1003593388730693,0.1199833964198973,0.001181701532976047,-5.898588363132945e-5,-6.606794836452303e-4,6.99752496141645e-5,1.5451925327010233e-4,3.5484013142348433e-4,13.85,82.4128784447827
NLA12_ID-218,167,57,6,84,104,130,349,302,184,318,322.00000000000006,328,328,205,116,236,256,286,167,57,6,84,104,130,349,302,184,318,322.00000000000006,328,328,205,116,236,256,286,2.8625443993986495,0.6489509012261045,0.028757272548724986,0.900599433851491,1.053719259189915,1.4168130529865344,0.0033727961927714207,-1.6487352460073677e-4,-0.006514151429854319,5.792479403458644e-4,0.001547400436637878,0.002391491007704092,21.3,156.52427567593895
NLA12_TX-196,20,9.999999999999998,2,13,14.999999999999998,16,58,39.99999999999999,32,42,43.00000000000001,44.99999999999999,47,33,24,35,36.00000000000001,37,20,9.999999999999998,2,13,14.999999999999998,16,58,39.99999999999999,32,42,43.00000000000001,44.99999999999999,47,33,24,35,36.00000000000001,37,0.3098383222360232,0.08295658534727929,0,0.11948174367310883,0.14735092342528036,0.18538350443749554,8.661760201313205e-4,-9.420115441094714e-5,-0.0013392929365851887,6.148155311060044e-5,2.2308931301128764e-4,4.828376797596011e-4,2.9,132.405545047375
NLA12_GA-118,38,13,3,23.000000000000004,26.000000000000004,30,147,118.99999999999999,75,124,129,136,97,63,33,71.00000000000001,74,78.99999999999999,38,13,3,23.000000000000004,26.000000000000004,30,147,118.99999999999999,75,124,129,136,97,63,33,71.00000000000001,74,78.99999999999999,0.41909970365660865,0.13533183831332765,0,0.21921050614560525,0.26238284072248025,0.3173324431891957,0.002003248804820313,-5.615036389986665e-4,-0.0025639314641443555,-2.036473648975651e-4,-1.77252673865336e-5,5.999794104281757e-4,9.7,99.8032651565065
NLA06608-1124,10,2.999999999999999,0,4,4.999999999999997,5.999999999999999,18,10.999999999999996,7,11.999999999999993,12.999999999999996,12.999999999999996,14,8,2,9.000000000000004,9.999999999999995,11.000000000000005,10,2.999999999999999,0,4,4.999999999999997,5.999999999999999,18,10.999999999999996,7,11.999999999999993,12.999999999999996,12.999999999999996,14,8,2,9.000000000000004,9.999999999999995,11.000000000000005,0.14116049778400214,0.025857432474474033,0,0.043454981118356766,0.052581795485645885,0.06781642070449773,6.144677574101752e-4,1.168480734811651e-5,-7.105049114558094e-4,1.0935045848683917e-4,1.5583787837787023e-4,2.3114747368202892e-4,2.7,446.0792242494907
NLA12_AR-106,20,7,0,8,9,10.999999999999995,39,24,15,25.999999999999993,28.00000000000001,30.000000000000007,32,18.999999999999986,9,21.000000000000007,21.999999999999993,23.999999999999996,20,7,0,8,9,10.999999999999995,39,24,15,25.999999999999993,28.00000000000001,30.000000000000007,32,18.999999999999986,9,21.000000000000007,21.999999999999993,23.999999999999996,0.3762912271515535,0.06474916676910375,0,0.08833156247600375,0.10300475970924418,0.1295799558105933,0.0017178924684517918,-2.0505169959576482e-4,-0.0014782971752993186,2.28928044896938e-5,1.4687165574843987e-4,3.7385087562481165e-4,5.4,310.26545077305485
