lagoslakei,hcurv_min,hcurv_max,hcurv_median,vcurv_min,vcurv_max,vcurv_median,elev_min,elev_max,elev_median,slope_min,slope_max,slope_median,relief1000_min,relief1000_max,relief1000_median,relief500_min,relief500_max,relief500_median,relief100_min,relief100_max,relief100_median,relief50_min,relief50_max,relief50_median,dev1000_min,dev1000_max,dev1000_median,dev500_min,dev500_max,dev500_median,dev100_min,dev100_max,dev100_median,dev50_min,dev50_max,dev50_median
5117,-0.001314579,0.002159935,3.92e-5,-0.001460385,0.001966924,2.37e-4,305,328,316,0,24.88227034,3.937331586,10,33,17,8,24,15,1,17,8,0,17,3,-1.525037734,2.373384646,0.14821167,-1.410669277,2.667614781,0.265012441,-2.256976191,1.811410398,0.174616647,-1.763834207,1.833333333,0.084884267
5157,-7.54e-4,0.001237239,8.34e-5,-8.46e-4,0.001114596,2.34e-5,395,417,402,0,15.25956147,2.792423146,11,27,18,6,26,13,0,13,5,0,11,2,-1.148980272,2.881957904,0.424888419,-1.268848248,2.560746171,0.334878457,-2.011895417,2.24888503,0.108958099,-2,2,0
5144,-0.001255093,0.001806755,8.45e-5,-0.001186496,0.001748005,1.15e-4,482,500,491,0,20.25100534,2.809163294,9,22,15,7,19,12,1,17,6,0,14,2,-1.212938668,2.458925741,0.554373395,-1.320675549,2.857833166,0.45212796,-2.449398804,2.65571087,0.173712849,-2,2.666666667,0.078520765
5298,-0.001671967,0.002285307,7.29e-5,-0.001635625,0.002264817,1.35e-4,369,404,385,0,25.72628465,5.404777205,16,47,29,12,33,22,0,29,10,0,19,4,-1.8819048839999999,1.256628237,-0.08751003,-1.735130646,1.813025967,0.199233674,-1.665805488,2.505064705,0.109657763,-1.763834207,2.666666667,0.047633587
5282,-0.002050929,0.002012673,7.8e-5,-0.001788359,0.002214909,3.21e-4,488,518,505,0,21.20181717,4.401385627,13,30,18,9,27,16,2,25,8,0,16,3,-2.343571849,1.882898514,0.234781306,-2.241520384,2.00589816,0.392439686,-1.91916087,1.860248522,0.168320944,-1.849000654,1.849000654,0.068735147
5381,-9.28e-4,0.001133923,7.1e-5,-0.001124674,0.001559662,1.01e-4,432,446,440,0,16.37818077,2.806073201,8,24,13,6,21,10,1,13,5,0,11,2,-1.545103876,1.941907501,0.164429808,-1.380342171,2.146336469,0.288579361,-1.984735892,2.166730102,0.079122826,-2,2.666666667,0
5319,-0.002106649,0.002717003,1.4e-4,-0.001634162,0.002425074,-1.34e-5,466,495,476,0,24.78955774,4.553399555,14,40,25,11,35,19,0,27,8,0,20,4,-1.511018708,2.644424542,0.141147852,-1.704569949,2.635663447,0.110469539,-1.722372647,2.190213563,0.038990408,-2,2.086996779,0.001136174
37919,-0.001143342,0.001362725,8.73e-6,-0.001397314,0.001212146,3.76e-5,267,294,277,0,10.68178382,4.030088887,19,43,29,10,28,18,2,12,7,0,7,3,-1.981327344,0.815692123,-0.698563974,-1.829274183,1.188214451,-0.23973641,-1.671001023,1.957714902,0.02348312,-1.479200523,1.849000654,0
5422,-0.001631417,0.002490189,7.59e-5,-0.00195481,0.001757068,1.45e-4,282,319,291,0,30.31148938,3.841320757,8,62,22,5,40,16,1,24,7,0,21,3,-1.351024666,2.370165827,0.163936788,-1.569014754,3.943624015,0.296593701,-2.24888503,2.621605947,0.17093171,-2.357022604,2.666666667,0.076683644
5411,-0.001588004,0.001833928,1.3e-4,-0.001950161,0.001756922,8.52e-5,501,528,509,0,19.43316968,3.259189941,11,34,21,5,30,14,0,21,6,0,13,3,-1.462086269,1.646249194,-0.11680739,-1.675509889,3.177701227,0.201538801,-2.268706025,1.983439789,0.173828201,-1.885618083,1.924500897,0.055925852
5414,-0.003254255,0.003183424,2.57e-4,-0.002831485,0.003641789,1.41e-4,337,380,365,0,24.19408462,6.590231726,20,58,36,15,55,25,3,31,11,0,22,5,-2.15273797,1.531924479,-0.116592973,-1.817565235,2.007598001,0.11930431699999999,-2.100948827,1.668458416,0.115680371,-1.5202339,1.763834207,0.038568314
5477,-7.97e-4,0.001259078,6.67e-5,-0.001505202,0.002161205,-7.26e-6,301,325,308,0,19.3246415,2.665795853,9,23,16,5,21,13,0,20,5,0,13,2,-1.561463425,2.123685742,-0.319817021,-1.825267159,2.991316276,-0.046644184,-2.776630809,3.492880099,0.007292865,-2.666666667,2.141213516,2.44e-4
5551,-0.001454358,0.002340585,9.73e-5,-0.001903676,0.001758297,-1.14e-4,352,391,359,0,20.29438879,3.198223837,15,51,39,6,46,23,2,22,6,0,19,3,-1.945570865,0.957009965,-0.461730116,-2.002323154,1.41058788,-0.182222937,-2.007256938,2.160485027,0.047741471,-2.666666667,1.849000654,2.32e-4
5553,-0.001743919,0.002143817,8.34e-5,-0.001467556,0.001749029,8.29e-5,509,534,520,0,21.60051033,3.704791834,12,42,19,8,25,15,0,22,7,0,16,3,-1.843339508,2.506086044,0.110512515,-1.734485156,2.467496265,0.267372123,-2.31706317,2.119668751,0.105906914,-1.905158689,1.849000654,0
5525,-0.001494716,0.001182084,6.87e-5,-0.001031247,0.001567044,1.3e-4,234,252,242,0,18.1836413,3.133514425,9,31,15,6,19,11,2,17,6,0,12,3,-1.574803621,1.803941574,0.085284198,-1.585538481,2.927892154,0.298811279,-2.105477072,2.353662912,0.172470866,-1.763834207,2.133333333,0.05352479
5675,-0.001266325,0.001549548,8.3e-5,-0.001978779,0.001734208,-1.44e-4,146,182,153,0,18.80896831,3.822301676,19,128,57,11,48,23,1,21,7,1,10,3,-1.476647237,1.037272056,-0.744400319,-1.379911049,3.217423101,-0.263251508,-1.934057297,1.873769674,0.002897296,-1.791957341,1.666666667,0
71080,-0.00230745,0.003779269,1.07e-4,-0.002535042,0.003501087,-1.47e-5,380,413,389,0,23.46363692,3.287614389,16,48,27,8,40,20,1,21,6,0,16,3,-1.875213264,5.3039877,-0.077674382,-2.356609475,3.908081723,0.078199833,-2.253207454,2.559847433,0.108048675,-2.666666667,2.666666667,4.53e-4
5692,-0.001686185,0.001327352,1.3e-4,-0.002317294,0.002125311,1.52e-5,48,85,63,0,29.11046953,5.706891889,26,54,40,16,54,31,2,33,11,0,21,5,-1.656559165,2.08591305,-0.352376907,-1.893892952,2.05359388,-0.209422134,-1.580223789,2.030670494,0.088507585,-1.666666667,1.849000654,0.040112548
5761,-0.001690958,0.001581391,-3.93e-5,-0.00136344,0.001427342,1.27e-4,194,237,213,0,16.27092102,5.193642424,33,65,45,18,47,29,3,20,10,1,12,4,-1.345047368,0.899823931,-0.273221575,-1.772757407,1.611028606,-0.086141027,-1.626466838,1.651552551,0.05625006,-1.619662382,1.763834207,0
5779,-0.001751594,0.001890381,-3.87e-5,-0.002351076,0.001926139,-7.78e-5,385,443,401,0,26.20806286,7.571080711,29,106,74,12,92,41,2,34,12,0,19,5,-1.428873471,1.346974797,-0.445213104,-1.198981732,2.218743752,-0.17801963,-1.550945737,1.568331788,-0.009565519,-1.479200523,1.833333333,0
5873,-0.001920773,0.002227274,7.4e-5,-0.002115384,0.002526289,1.97e-4,195,234,211,0,27.97060212,5.547544895,20,70,36,16,53,28,0,29,11,0,23,5,-1.546578575,2.532263153,-0.113216673,-1.421763406,2.241022871,0.118370077,-1.738482426,2.023747951,0.132920349,-1.849000654,1.707158399,0.070001084
5870,-0.002005953,0.002379686,1.68e-4,-0.001915923,0.002873878,2.31e-4,243,298,268,0,20.66027118,5.6891803,64,122,88,27,92,53,2,28,11,1,18,4,-0.638289545,1.860210836,0.146213696,-1.304508895,1.832971872,0.271117995,-1.44446432,1.643068096,0.134600756,-2,1.885618083,0.053013425
7121,-0.001125967,0.001486891,6.92e-5,-0.001084415,0.001703083,2.33e-5,25,54,39,0,22.83103877,3.676302708,15,41,26,10,41,17,2,36,7,0,18,3,-2.46158332,1.563429309,-0.389387789,-2.666148915,2.321943553,-0.018018434,-3.061487553,2.318288104,0.046170961,-1.97765293,2,0
5684,-0.001244863,9.4e-4,9.91e-5,-8.95e-4,0.001264468,2.36e-4,53,74,64,0,10.3430696,3.133590382,13,24,16,11,24,15,2,14,6,1,8,3,-2.769722264,2.667881365,0.140223189,-2.310918771,1.888190988,0.106723459,-1.724672543,2.146385799,0.211844631,-1.885618083,2.002775851,0.095238095
5882,-0.002476189,0.002431872,1.58e-5,-0.002425167,0.001704241,1.67e-4,195,254,214,0,27.69879217,5.163741848,17,123,47,11,85,27,0,29,10,0,21,4,-1.431598853,1.649364848,-0.102504398,-1.558396298,1.867143873,0.02409154,-2.191631101,2.084174863,0.108349163,-2.121212121,2.141213516,0.047170219
5842,-0.004516356,0.002013583,1.71e-5,-0.003386224,0.001900466,-3.8e-4,244,330,282,0,31.36055223,12.47894648,59,176,117,33,125,69,6,38,20,0,23,9,-1.896655971,0.732176202,-0.726914354,-1.538745975,1.531229419,-0.350619131,-1.323050302,1.163333754,-0.037440682,-1.264911064,1.452966315,0.001533623
5922,-0.002919171,0.002241351,1.29e-5,-0.004782966,0.004686926,-3.08e-5,211,300,244,0,48.60299389,12.46201701,51,200,145,34,145,80,0,54,21,0,44,9,-1.50972437,1.233141294,-0.663374178,-1.228797764,1.059524075,-0.287034229,-1.775263369,2.246772736,0.015102706,-1.618809771,1.619047619,3.49e-4
5921,-0.002087456,0.00174141,9.98e-5,-0.002253125,0.00207139,-2.59e-4,405,453,419,0,18.70670424,6.585652062,46,157,100,23,91,47,2,28,12,1,13,5,-1.286019368,0.605652297,-0.590381136,-1.30086078,0.949228026,-0.259378778,-1.477102331,1.774429271,-0.022451409,-1.849000654,1.490711985,5.6e-4
6337,-8.33e-4,0.001176533,-9.46e-6,-7.86e-4,0.001241353,-2.16e-5,258,274,263,0,9.229903981,2.232410226,10,22,16,9,20,13,1,13,4,0,7,2,-1.946178871,1.999410171,-0.775134184,-1.733131038,2.560159254,-0.202404658,-1.732050808,2.046855382,-0.022066229,-2.666666667,1.791957341,0
6329,-0.002984735,0.001950567,1.38e-4,-0.002998256,0.002457285,4.69e-5,78,125,95,0,32.67529524,6.093264295,29,102,51,12,64,35,0,36,12,0,28,5,-1.229158968,1.64014032,-0.087892686,-1.540229366,1.826926854,-0.008264091,-1.843873928,1.844785951,0.055572668,-1.763834207,1.763834207,0
6578,-0.001471422,0.001351169,5.36e-5,-0.002090096,0.002243709,2.3e-4,61,93,77,0,21.31913818,4.637177391,19,72,43,12,38,25,2,21,9,1,16,4,-1.539807806,2.189305157,-0.085105686,-1.404470363,1.979343292,0.132962251,-2.206950141,2.047850994,0.138865388,-1.649915823,1.924500897,0.053800081
6702,-0.001100731,0.00122878,3.87e-5,-0.001242878,0.001047045,2.23e-5,127,144,135,0,15.00890639,2.609374023,9,68,15,6,19,10,0,13,5,0,12,2,-2.742264126,3.128936012,0.019756557,-2.683275567,3.232625943,0.078817414,-2.202474583,3.492901424,0.04485497,-2,2,0
6848,-8.5e-4,0.001185476,-7.91e-6,-8.13e-4,8.75e-4,3.83e-6,183,197,190,0,9.114733049,1.854334169,7,32,12,4,17,7,1,9,3,0,6,2,-2.319371081,2.259880168,0.141366535,-2.497787743,2.589793006,-0.016393332,-2.191608184,2.561489602,0.010522443,-2.666666667,2.666666667,0
23286,-0.001551646,0.002152428,1.13e-4,-0.001285207,0.002161826,7.94e-6,286,314,294,0,27.12106184,3.917343287,12,36,24,7,36,17,1,21,7,0,20,3,-1.289129959,2.488586117,-0.068920188,-1.311918784,3.765530863,0.108702258,-1.89076627,1.92601636,0.097654226,-1.849000654,2.666666667,0.045642896
6957,-0.001389002,0.001359639,8.31e-5,-9.82e-4,0.001592193,6.93e-5,221,242,230,0,20.42154867,3.090856328,10,25,16,8,21,12,1,19,6,0,14,3,-1.554982595,2.592435148,0.105644993,-1.831767075,2.573685841,0.265415421,-2.46981137,2.149621637,0.10980207,-2,1.885618083,0.024151817
6970,-0.002019466,0.001819197,1e-4,-0.002302551,0.002097232,1.99e-4,146,184,171,0,22.39983357,3.889817973,11,33,19,7,29,16,1,25,8,0,25,3,-3.131134779,2.774757935,0.421579663,-2.861138857,3.913074813,0.422023501,-2.18534165,2.87898852,0.172251063,-2.666666667,2.002775851,0.046857553
6995,-0.002396384,0.001912728,1.08e-4,-0.002039911,0.001932722,7.65e-5,175,209,197,0,18.95215725,3.687974232,8,32,17,6,28,14,0,20,7,0,15,3,-4.055808905,2.583914076,0.234684105,-2.795878091,2.638817641,0.264336569,-2.127582646,2.4968819,0.078399995,-2.024684273,2.133333333,0.050603575
6991,-0.001742819,0.002111415,9.8e-5,-0.002415522,0.002355777,1.68e-4,189,230,212,0,29.03514537,4.806464955,13,40,23,10,40,19,0,27,9,0,23,4,-2.556061206,2.105105222,0.07910115,-2.496763232,3.126946047,0.266822139,-2.112206133,2.048476945,0.141169807,-1.897366596,2,0.055394746
6988,-0.001457836,0.001081436,2.23e-5,-0.001618559,0.001235585,1e-4,203,229,221,0,14.51893087,3.664837037,15,33,24,8,27,18,2,20,6,1,11,3,-2.281039134,2.352647344,0.546581961,-2.819215422,2.519116741,0.385014917,-2.056258124,2.522657331,0.170930397,-2,2.141213516,0.05040166
7128,-0.002223881,0.002377391,7.65e-5,-0.002665159,0.002539548,7.57e-5,516,603,532,0,29.95187736,5.306805908,13,167,62,0,115,30,0,44,11,0,24,4,-1.642061926,2.064852701,-0.320416993,-2.406311286,3.170267632,-0.047228039,-2.263478565,2.163733812,0.078308105,-2.141213516,2.141213516,0.046353229
7187,-0.002230402,0.001629158,1.14e-4,-0.002198594,0.00154747,6.71e-5,175,203,191,0,15.75945273,4.773197561,15,29,20,12,28,18,2,21,9,1,11,4,-2.627457008,2.2893171,-0.053185518,-2.101977706,2.192447668,0.010461039,-1.696620428,1.559937596,0.071985544,-2.416274785,1.479200523,0
7423,-0.002356929,0.001718873,2.01e-4,-0.002214432,0.001805261,4.55e-5,116,157,134,0,16.34831081,5.407264261,18,39,27,13,35,21,3,22,10,0,14,4,-2.137505014,1.8022913,-0.006472841,-1.561809687,2.217358419,0.215461993,-2.200598476,1.946580851,0.07935167,-1.6932834,1.885618083,0.026156502
7480,-0.00133098,0.002810562,4.58e-5,-0.001387221,0.003023508,1.06e-4,66,104,75,0,22.45853277,2.792188687,7,90,17,4,77,11,0,20,5,0,15,2,-1.728953208,11.62795554,0.029476779,-1.78841106,6.979165567,0.220824711,-2.320842189,2.416267324,0.109461081,-2,2,0.077744568
7534,-0.002046979,0.002498143,4.62e-5,-0.002073309,0.002517104,1.08e-4,78,125,92,0,28.26464745,4.514559798,18,72,35,10,50,23,2,25,8,0,20,3,-1.383733747,1.597361691,-0.085812138,-1.394024108,2.031964258,-0.007366539,-1.948677769,1.899062609,0.054321237,-2.666666667,2.666666667,0.00128963
7550,-0.002015813,0.00188485,4.59e-5,-0.002240484,0.002621903,4.54e-5,3,50,19,0,27.54694969,5.31550891,17,144,51,0,81,31,0,28,9,0,20,4,-1.559020196,1.393700579,-0.304282315,-1.650017275,3.059747914,-0.080237973,-2.495401176,2.281624705,0.04667507,-2.002775851,2.666666667,0.002944823
7549,-0.001628961,0.001672173,1.31e-4,-0.001828935,0.001974376,-8.34e-5,593,630,607.3229005,0,19.64945142,5.920258742,58,209,137,20,92,57,3,22,11,0,14,4,-1.467747601,0.088362592,-0.667415881,-1.342748236,0.911910764,-0.27271598,-1.451073646,1.530261572,0.008133685,-1.466666667,1.229272594,0
7660,-0.002374215,0.002810128,1.69e-4,-0.002438033,0.002633566,1.38e-4,141,212,160,0,30.74703669,5.837283333,26,124,89,12,85,47,1,32,11,0,23,5,-1.11300568,2.121880418,-0.179874114,-1.18319446,1.792620216,0.038597864,-1.78571491,1.763957768,0.10184645,-1.479200523,2,0.039646712
7629,-0.001588814,0.001308403,5.34e-5,-0.001388615,0.001086928,6.93e-5,310,344,322,0,18.32652649,3.960485036,16,234,48,11,84,24,0,17,7,0,13,3,-1.338772207,1.226583363,-0.335563569,-1.672936199,1.508569884,-0.070668547,-1.707181336,1.754685281,0.039075918,-2,2,5.36e-4
7730,-0.002024326,0.002390894,1.09e-4,-0.001982095,0.00190306,1.15e-4,169,225,186,0,28.142160230000002,6.923241468,39,137,81,13,89,46,2,31,13,0,21,6,-1.1470035,2.55869389,-0.241430417,-1.572895657,2.115973923,-0.007617529,-1.725946769,1.886485926,0.101074425,-1.607370083,1.849000654,0.056219558
7746,-0.001620066,0.001959737,9.95e-5,-0.001813691,0.001878149,8.49e-5,51,87,61.40713625,0,19.03443727,3.815046587,11,76,33,0,50,18,0,21,7,0,14,3,-1.418599258,3.62370227,-0.10948585500000001,-1.492140645,2.785618487,0.078588427,-2.313987455,2.237428126,0.079109601,-2,2,0.049388351
7735,-0.001232695,0.001450447,6.78e-5,-0.001254071,0.001398345,6.82e-5,176,212,184.3874448,0,16.75590686,2.791834418,8,116,42,5,86,13,0,21,5,0,11,2,-1.245737339,2.523404329,-0.273880682,-2.040226729,2.405006463,0.077322129,-1.777125366,2.66912624,0.10675722,-1.849000654,1.988269694,0.056429799
64909,-0.001440444,0.001878297,6.85e-5,-0.001630449,0.001843659,3.8e-5,477,503,486,0,17.10243839,3.704791834,13,32,20,8,28,15,0,15,7,0,11,3,-1.595141482,1.502457734,-0.303491875,-1.845363188,1.695075595,-0.023112285,-2.230437875,2.320446904,0.080111435,-2,1.833333333,0.039991561
7818,-0.002595404,0.002433819,4.54e-5,-0.002608471,0.002740693,4.46e-5,75,132,90,0,28.02737091,3.92672863,14,68,42,4,61,22,0,29,7,0,19,3,-1.501253225,1.451272012,-0.273387807,-1.615423278,2.65432737,-0.04668169,-2.406207675,2.209050812,0.046824366,-2.416274785,2.141213516,0.04790645
7913,-0.002314496,0.001590886,4.7e-5,-0.002279331,0.001760114,-1.57e-5,161,229,182.4542395,0,23.92718047,7.833062463,34,197,143,16,137,65,0,35,15,0,20,6,-1.45120686,1.27790352,-0.601738832,-1.366119803,1.448857027,-0.272424285,-1.751213572,1.539100486,0.038679742,-1.6932834,1.763834207,0.023808005
16113,-0.001028929,0.001792276,3.89e-5,-0.001577675,0.001619338,-2.28e-5,444,469,450,0,19.47292525,3.092582274,11,32,22,10,25,17,1,19,6,0,13,3,-1.263330965,2.239705277,-0.274371138,-1.329318144,2.293013328,-0.070507683,-2.362678757,2.063484009,0.079089997,-2,1.833333333,0
7979,-0.002528153,0.002205857,1.06e-4,-0.002244146,0.002487931,2.01e-4,155,218,178,0,29.40366281,6.58982467,29,178,56,13,99,35,1,38,11,0,21,5,-1.42477136,1.976534332,-0.367538016,-1.485093137,2.244468303,0.008760401,-1.901337144,1.825062075,0.085466286,-2,1.924500897,0.053687989
8210,-0.001944033,0.00190653,2.08e-5,-0.002271589,0.003097604,1.37e-4,90,123,105,0,27.68793722,4.627367506,29,55,41,14,46,26,2,26,8,1,20,4,-1.550642153,0.417766619,-0.370968527,-1.577290016,1.565521511,-0.008349255,-1.666260669,1.861418462,0.193780592,-1.763834207,2,0.084285191
8316,-0.001496412,0.002029541,6.9e-5,-0.002440482,0.002554135,-1.46e-5,56,106,66,0,24.99421432,3.20120726,13,81,32,6,55,18,0,30,6,0,19,3,-1.590484411,2.365941362,-0.1959157,-2.215604527,2.672607531,-0.046817067,-2.61565693,2.757141668,0.00766346,-2.666666667,2.666666667,8.4e-4
8365,-0.001880106,0.001795808,1.76e-4,-0.001887249,0.002412218,1.05e-4,4,42,28,0,22.82535123,4.44962973,18,45,31,10,44,18,2,33,8,0,18,4,-3.824442431,1.904502964,-0.329573227,-3.283960445,2.394079902,0.079183611,-1.906763443,2.633370991,0.106465246,-1.80952381,1.929557371,0
8396,-0.001841726,0.001406161,6.92e-5,-0.001849821,0.001614418,3.84e-5,112,157,125,0,25.76397358,4.783371333,27,87,57,14,62,33,0,27,9,0,20,4,-1.1196378,0.987029983,-0.319482547,-1.382731177,1.69623606,-0.056392613,-2.105958417,2.771884304,0.076931883,-2,2.666666667,0.047381086
8484,-0.003437883,0.003228131,7.85e-5,-0.002718266,0.002099457,-1.68e-4,70,148,91,0,38.95926054,6.850608837,32,115,79,14,114,46,2,63,11,0,34,5,-1.607353661,1.515844144,-0.461599035,-2.5196668,2.005773977,-0.233014808,-2.484571279,1.980741138,-0.017960047,-1.763834207,1.791957341,0
57622,-0.001393936,0.0015787,9.85e-5,-0.001225596,0.001597107,6.9e-5,429,452,439.2542578,0,21.42935003,3.287280016,11,28,17,8,22,15,0,18,6,0,18,3,-1.496459592,1.966877604,0.008129128,-1.659783631,2.251280954,0.210039865,-1.883602203,3.048003048,0.143159056,-2.666666667,2,0.076528175
41352,-0.001239539,0.00153429,6.79e-5,-0.00120094,0.001499009,-8.56e-5,396,418,401,0,16.50051935,2.835445607,9,28,20,7,25,14,0,14,5,0,11,2,-1.291242852,2.193400073,-0.539209782,-1.326636123,2.934566308,-0.298548674,-2.268706025,2.645828992,0.010818448,-2.666666667,2.666666667,0
123232,-0.001037448,0.001444534,1.3e-4,-0.001659395,0.002030921,-4.44e-6,383,404,389,0,16.34849139,2.780288516,8,24,13,6,20,11,0,15,5,0,11,2,-1.304616664,3.251626522,0.265898908,-1.184129014,3.073484674,0.265812725,-2.118028192,2.338245924,0.110384414,-2,2.666666667,0
43282,-0.001093033,0.001078251,2.37e-5,-6.74e-4,0.001455964,7.43e-6,273,290,282,0,13.38671952,2.270950471,11,22,15,8,19,12,1,13,4,0,8,2,-1.82321738,1.625705183,-0.099705521,-1.719502674,1.848362507,0.180226628,-2.083219229,1.724177989,0.115417136,-2.666666667,1.849000654,0.057137035
11434,-0.001939745,0.001624319,1.69e-6,-0.001875165,0.002191271,-4.71e-5,278,309,283,0,17.23920623,2.231152697,11,36,26,5,34,17,0,26,5,0,19,2,-1.508295617,1.808309684,-0.617843688,-1.510564269,2.010605928,-0.399290054,-1.971150453,2.104050148,0.001956051,-2.666666667,2,8.05e-5
29483,-0.00112631,0.002068776,1.3e-4,-0.001416737,0.002034461,6.87e-5,331,371,341,0,29.43989955,3.943994675,13,51,27,5,40,20,1,26,7,0,22,3,-1.802535801,3.093298141,-0.172350657,-1.411146032,2.82720863,0.1726215,-1.719100263,2.268706025,0.139912203,-2.666666667,2,0.045794596
5036,-0.002744253,0.001430055,7.68e-5,-0.002139581,0.001932106,1.07e-4,282,321,293,0,22.13562086,3.933812039,11,49,25,9,46,18,0,28,7,0,19,3,-1.284129674,2.385893538,0.02530449,-1.524707095,2.243523615,0.195559413,-1.897729678,2.014060275,0.117797288,-2.666666667,1.885618083,0.048313058
5068,-0.001487184,0.001357547,5.46e-5,-0.00142519,0.001248696,1.14e-4,3,28,18,0,13.84916624,3.835290766,12,29,17,8,27,15,1,20,8,1,11,3,-2.670469077,2.327806586,0.235306601,-2.480223361,2.241844052,0.362460827,-1.979649739,2.18836281,0.105537873,-1.924500897,1.86220273,0.04068741
5185,-0.002357594,0.002439431,1.38e-4,-0.002292561,0.002328064,1.39e-4,488,512,498,0,26.70939044,3.858909058,10,37,18,5,29,15,0,19,8,0,18,3,-1.481566718,2.968650377,0.170842598,-1.801141448,3.979675146,0.39062716,-2.08474544,2.020351838,0.141519958,-2.666666667,1.885618083,0.048150759
5206,-0.001781721,0.002352768,7.73e-5,-0.001794403,0.002888717,2.59e-4,285,309,298,0,29.61265397,4.407259003,12,30,18,8,26,16,2,24,8,0,22,3,-1.818576646,2.049044137,0.180416606,-1.777342528,1.995685981,0.417596003,-1.798560323,1.89109419,0.209064911,-2.666666667,2.666666667,0.10924587
5213,-0.001524801,0.001504898,6.75e-5,-0.001402302,0.001551091,5.27e-5,454,475,461,0,21.70709805,2.676376264,9,31,19,6,25,11,0,15,5,0,15,2,-1.61077344,1.985139764,-0.178841065,-1.792956225,3.22027762,0.14065669,-2.181673737,2.299542692,0.080582671,-2.666666667,2.666666667,0
5297,-0.001617204,0.002602486,1.07e-4,-0.002081079,0.003017066,4.44e-5,288,317,301,0,27.03846439,3.953053996,13,29,20,10,27,18,0,23,8,0,20,3,-2.200159413,3.05345281,-0.079314945,-1.764506862,3.179003617,0.108916108,-2.32602958,2.023607717,0.080181418,-2.666666667,1.988269694,0.046805869
5314,-0.003381041,0.001781154,1.69e-4,-0.002852316,0.002141834,2.25e-4,192,230,215,0,25.44530046,7.344171571,26,58,37,22,45,32,4,33,13,1,20,6,-2.326601202,1.039686053,-0.304520831,-1.76674816,1.341023127,-0.053971362,-1.760563183,1.640406776,0.101799425,-1.839281319,1.763834207,0.040239361
119727,-0.001738604,0.003079113,4.41e-5,-0.002276282,0.002118403,-1.08e-4,404,436,411,0,33.99615829,3.925849672,15,38,26,11,32,21,1,31,7,0,26,3,-1.498315312,2.388393511,-0.49123384,-1.262225648,2.097025014,-0.288471868,-2.147464077,2.33899649,-0.018536222,-2.666666667,2.666666667,0.001608629
5372,-0.001291092,0.0013228649999999999,4.54e-6,-0.001221816,0.001352951,-2.28e-5,220,245,232,0,16.21806846,3.092838386,11,50,22,7,44,15,0,14,6,0,11,3,-1.694648096,2.391247975,-0.266065848,-2.570385875,3.362129766,-0.140727895,-2.564548892,2.604915929,0.004797101,-2.133333333,2.666666667,0
5390,-7.31e-4,9.06e-4,5.05e-5,-9.37e-4,7.84e-4,-6.46e-5,226,240,232,0,10.04682403,2.739398194,11,23,17,7,23,12,2,12,5,0,6,2,-1.568206091,1.638248201,-0.334552601,-1.515354202,2.347626093,-0.069809579,-1.852000196,1.908190748,0.072232959,-2,1.885618083,0
5449,-6.86e-4,0.00104715,4.19e-5,-9.51e-4,0.001131651,3.9e-5,214,232,219,0,16.67512674,2.271336135,9,43,23,5,30,14,1,13,4,0,11,2,-1.374631852,1.769939803,-0.304444547,-1.352970734,2.528359417,-0.039647637,-1.935092835,2.426269384,0.0447988,-2.666666667,2.666666667,0
70955,-0.002602703,0.001574781,1.06e-4,-0.002160025,0.002420677,1.07e-4,164,201,184,0,18.40404894,4.809749739,24,47,33,17,40,27,2,23,9,1,13,4,-1.399748094,1.808475983,0.224493632,-1.85522366,1.788297438,0.051948225,-2.181034636,1.793292274,0.073211438,-2,1.988269694,0.039833227
5559,-0.002689793,0.002788758,1.67e-4,-0.002278775,0.002885111,2.32e-4,394,443,406,0,22.09378381,4.834892487,14,54,32,8,49,19,1,20,9,0,15,4,-1.185608014,3.402082096,0.234352963,-1.380412135,2.400780147,0.414888389,-1.93867367,1.885391817,0.181058331,-1.414213562,2.133333333,0.087251333
5526,-0.001553677,0.001800287,9.84e-5,-0.002294459,0.00244101,4.1e-4,334,360,349,0,21.82642559,3.869578341,12,33,18,11,26,17,1,20,7,1,13,3,-1.650205039,2.083834918,0.588192513,-1.620423826,1.652175758,0.602885765,-2.033167135,2.09902449,0.235557934,-1.988269694,2,0.079640925
136400,-0.002180875,0.001693421,1.15e-4,-0.001923094,0.001896167,1.28e-4,372,406,394,0,16.21333773,4.826903494,15,35,25,10,33,19,3,24,9,0,11,4,-3.169757118,1.538100123,-0.10975386,-2.284513546,1.811402827,0.173270275,-2.079762997,1.709120277,0.162239022,-1.885618083,1.414213562,0.071802239
5755,-0.002053008,0.002340624,1.95e-5,-0.002164296,0.001457904,-1.57e-4,237,285,257,0,25.10803389,7.455599405,39,134,90,27,87,42,4,28,13,1,19,5,-1.520094454,0.761182167,-0.772775646,-1.685916815,0.770128116,-0.366202774,-1.515175753,1.333271355,-0.009676289,-1.539600718,1.414213562,0
5889,-0.001175506,0.00158201,-7.3e-6,-0.001126153,0.00116961,6.71e-5,46,72,57,0,17.80872774,3.763499202,20,60,39,12,49,22,1,19,7,0,14,3,-1.648180064,0.695479182,-0.649966841,-1.747561708,1.17242014,-0.17936295,-1.876629727,1.852726649,0.08431238,-1.421338109,1.788854382,0.053666203
