NLAID,area,perimeter,SDI,bbox_lw_rat,dist_pole
NLA12_UT-167,66867.5810546875,1158.99245328591,1.264,1.316,98.7373793760228
NLA12_UT-196,314510.870849609,3577.70657097649,1.8,2.559,135.62193560135202
NLA12_UT-229,324569.384277344,3388.75073324844,1.678,3.905,137.3880981511928
NLA12_WY-103,20453319.1711426,38844.7450950523,2.423,5.09,902.8282316926288
NLA12_WY-105,8682136.37524414,34080.6982032972,3.263,1.227,866.0715961998634
NLA12_WY-116,206970.430175781,3339.98784915573,2.071,1.28,158.92786147580554
NLA12_WY-120,1820558.45678711,7135.30259686421,1.492,3.09,418.31192438589966
NLA12_WY-125,137259.30859375,2562.98381722816,1.952,1.884,108.2389614568806
NLA12_WY-131,761989.522705078,5162.04463714474,1.668,2.669,270.0036628543227
NLA12_WY-133,320478.209716797,3606.33601680131,1.797,2.846,167.44477539774832
NLA12_AZ-R02,51488.9931640625,908.339408266455,1.129,1.176,111.1390120971628
NLA12_AZ-R01,241383.529418945,5230.72127636964,3.003,2.449,87.82110517872754
NLA12_UT-325,2660559.39331055,16670.1723858995,2.883,2.44,359.9790810786482
NLA12_UT-409,118186.731689453,1473.96911893301,1.209,2.23,130.45943017689746
NLA12_UT-324,394280.479492188,2721.13374660116,1.222,1.959,234.4411594820145
NLA12_UT-294,350740.012451172,4490.04419496634,2.139,2.957,128.31577833248187
NLA12_UT-397,701819.770019531,5665.04858891399,1.908,4.91,182.65338629135687
NLA12_CA-R13,101282.081298828,1236.19892974027,1.096,1.542,137.50923018268216
NLA12_CA-R09,38278.1491699219,724.629452460901,1.045,1.348,91.77557567095079
NLA12_CA-R02,3858957.22729492,21294.1140752428,3.058,2.039,567.4436581621173
NLA12_WA-R09,403946.129394531,5539.65836708584,2.459,6.246,117.6921855389135
NLA12_WA-R08,240566.175292969,5266.32290860239,3.029,6.778,76.0480968475472
NLA12_WA-R10,161522.264648438,2400.54171667883,1.685,4.374,96.96452989058238
NLA12_AZ-101,3734884.0982666,24147.3029370032,3.525,1.811,506.1017616480397
NLA12_AZ-102,1191798.14990234,9130.22933007142,2.359,1.727,394.03520451234283
NLA12_AZ-103,814525.286376953,4683.70507449902,1.464,2.187,272.96314440415796
NLA12_AZ-106,550064.196044922,10512.5493972649,3.998,1.168,106.58413006040593
NLA12_AZ-107,5292331.38598633,25911.7786199297,3.177,3.028,553.8839787521111
NLA12_AZ-118,80072.1013183594,2713.05774681828,2.705,2.997,62.577102302352436
NLA12_AZ-123,188742.26574707,3259.2369857603,2.116,1.687,148.77583916170727
NLA12_AZ-127,247658.944702148,3780.9214147842,2.143,3.701,112.04302721659931
NLA12_AZ-130,6226993.20019531,48187.0648725553,5.447,2.408,405.3050798388534
NLA12_AZ-140,58972.8309326172,1093.9997057442,1.271,1.69,86.24197734078524
NLA12_AZ-143,167232.732910156,2795.29727704792,1.928,2.69,132.86096159229
NLA12_AZ-145,484485.317016602,5384.25858298381,2.182,4.106,146.06906361066848
NLA12_AZ-157,172823.054199219,1614.78790864367,1.096,1.643,180.59388923708275
NLA12_CO-105,653861.004516602,6011.17014424935,2.097,1.229,274.8737310543012
NLA12_ID-104,614748.640625,5862.21012726182,2.109,2.914,165.50775786815387
NLA12_ID-203,135957.440917969,1865.67074773931,1.427,1.701,128.37215446487141
NLA12_NM-134,861870.584106445,5097.44368245254,1.549,2.3,339.0651185562767
NLA12_NM-150,172418.862548828,2440.43165617863,1.658,3.278,99.87967200629261
NLA12_NM-162,173820.471801758,1706.59130726955,1.155,1.419,179.4376733401343
NLA12_NV-102,235003.244628906,3751.11898544685,2.183,2.664,191.11718443155468
NLA12_NV-103,722842.223388672,5820.3968979493,1.931,3.379,216.05736113555838
NLA12_UT-103,698245.905517578,6892.84819465684,2.327,2.49,250.3217334428766
NLA12_UT-112,26161.5261230469,625.373749613833,1.091,1.473,70.40261855118875
NLA12_UT-126,44901.9516601563,868.604517467344,1.156,1.646,86.93596721792187
NLA12_UT-147,24122.6076660156,660.226794170504,1.199,2.308,53.9355487828064
NLA12_UT-148,417326.788574219,3889.28447943252,1.698,1.752,194.3342340628193
NLA12_UT-159,26900.5131835938,661.070160600993,1.137,1.728,62.426199459315896
NLA12_UT-160,103486.138671875,1510.51616136947,1.325,2.145,136.91179931049453
NLA12_UT-173,1009644.95483398,8077.03629293481,2.268,2.871,248.37700966666054
NLA12_UT-203,89649.4855957031,1297.50635479633,1.222,1.567,119.05536142745613
NLA12_UT-218,10237180.4052734,31293.2661780755,2.759,2.726,657.5900941646241
NLA12_WY-115,909262.861816406,6655.47274893901,1.969,1.762,322.31445745970916
NLA12_CA-123,104270.216552734,1381.91653255566,1.207,1.001,153.3233226884436
NLA12_CA-154,370742.396972656,3634.37395124203,1.684,2.563,182.69989802806535
NLA12_CA-200,139086.757080078,1505.08591142303,1.138,1.045,155.3782233150196
NLA12_ID-102,705008.518554688,3805.86865497162,1.279,1.574,338.9527262461837
NLA12_ID-103,3995960.54052734,16103.7445329756,2.273,1.883,605.2836918385227
NLA12_ID-105,393295.348144531,3231.69319988115,1.454,3.81,173.3752456921681
NLA12_ID-108,2017725.51953125,9447.23324852393,1.876,1.719,435.6763670039795
NLA12_ID-111,3930365.94702148,17502.3531665733,2.49,1.52,592.1491414419093
NLA12_ID-112,215099.284667969,2225.22322215693,1.353,2.403,148.92152460756336
NLA12_ID-121,127167.868164063,3003.95199329598,2.376,1.86,74.98230285917776
NLA12_ID-122,5041874.84375,16592.0517939869,2.084,2.672,589.0263164585356
NLA12_ID-151,446023.390869141,6977.0213954669,2.947,2.437,131.32399958682743
NLA12_ID-165,213905.070800781,2700.14844709418,1.647,3.308,125.56659706169827
NLA12_ID-166,212585.44140625,3992.51250509628,2.443,3.152,88.48266455937798
NLA12_ID-180,75309.8203125,1431.18129201873,1.471,2.683,98.49495566423482
NLA12_ID-207,270535.332519531,2152.29133218033,1.167,1.502,214.00358107669425
NLA12_ID-214,4073951.50512695,21714.7806858752,3.035,2.776,371.55024531292247
NLA12_MT-102,1509848.61523438,7114.45158531958,1.633,2.897,328.8043082064249
NLA12_MT-105,895224.478515625,7365.62757555614,2.196,3.933,231.0853906042033
NLA12_MT-111,13358430.1120605,26063.1859977439,2.012,3.736,867.2690243523514
NLA12_MT-120,74576.1982421875,1299.19364886482,1.342,3.263,88.57685396098108
NLA12_MT-124,1523346.08691406,7047.21750538339,1.611,4.213,346.05246668110846
NLA12_MT-136,6844517.64477539,19461.1655356002,2.098,4.749,526.6293286372202
NLA12_MT-140,179261.331298828,1859.38225834016,1.239,1.212,181.3386850898955
NLA12_MT-164,924279.683105469,5882.5812506721,1.726,1.968,277.1115661296884
NLA12_NV-101,1003274.32226563,7006.50434149465,1.973,1.048,272.894703664202
NLA12_NV-104,45669231.4816895,160515.146251028,6.7,2.447,1265.4983071448191
NLA12_NV-105,2333338.32250977,11225.0863491023,2.073,2.665,419.9292503205945
NLA12_NV-106,1641227.22705078,15105.763829793,3.326,1.414,191.8621046233457
NLA12_NV-109,462996832.377197,125529.682065023,1.646,2.437,7733.662496940132
NLA12_NV-119,153858.687988281,1593.70302438333,1.146,1.081,192.97177545364883
NLA12_NV-137,288967.072265625,3026.59775025034,1.588,3.317,155.32270996751657
NLA12_NV-141,79334.1770019531,1548.57178310568,1.551,1.735,107.97121446449445
NLA12_NV-144,58047.8708496094,1211.97312486676,1.419,3.857,68.22611104843266
NLA12_NV-167,49563.1694335938,957.284253496505,1.213,1.529,94.37277695150136
NLA12_NV-177,320153.829589844,2773.78998260148,1.383,2.711,191.14245424018134
NLA12_NV-193,349720.331542969,2919.69165615717,1.393,1.052,249.32897898041603
NLA12_NV-R01,43798.7468261719,827.084237878443,1.115,1.664,85.66278970777013
NLA12_UT-101,1695224.84277344,9112.99500642393,1.974,5.574,320.43757013841673
NLA12_UT-104,39876060.9140625,29887.4240957776,1.335,1.689,2484.6094682558123
NLA12_UT-105,5366413.9934082,17483.9149245486,2.129,3.201,596.2408943775657
NLA12_UT-108,1443154.11547852,6780.68546111516,1.592,2.207,433.8035165782631
NLA12_UT-128,357437.160644531,10207.4815683799,4.816,3.18,79.43075103225097
NLA12_UT-141,931745.152099609,9196.26310370566,2.688,3.209,203.9288676010792
NLA12_UT-169,247843.049560547,2086.87033748556,1.183,1.556,209.7048349525208
NLA12_UT-186,96242.890625,1137.00419528296,1.034,1.295,148.75137115562512
NLA12_UT-210,67367.8005371094,1387.39702667528,1.508,2.722,89.79467297742873
NLA12_UT-222,485310.502685547,4732.11113722006,1.916,1.025,231.86937678275632
NLA12_WA-102,151645.23828125,1777.96449070259,1.288,1.539,153.58664201081677
NLA12_WA-104,25755987.9897461,100981.202504628,5.613,3.157,668.1521247194886
NLA12_WA-108,1203690.71191406,9393.78769037726,2.415,2.351,261.86749513002417
NLA12_WA-111,766528.833984375,4397.96215139537,1.417,3.325,275.50666266289215
NLA12_WA-112,270003.942382813,2918.36666710768,1.584,3.987,156.77694728882298
NLA12_WA-115,41194.7426757813,857.997930690282,1.193,2.264,74.44483510313681
NLA12_WA-116,530661.437011719,5772.21436268735,2.235,4.059,170.12954840776695
NLA12_WA-120,206216.048339844,1696.986813052,1.054,1.09,228.8994813319819
NLA12_WA-124,480913.445800781,3779.94074513245,1.538,1.707,216.67837349429615
NLA12_WA-126,162302.139648438,2230.99913904078,1.562,1.329,135.1313634702811
NLA12_WA-131,86915.6899414063,1486.55605353158,1.422,3.805,83.33591753498719
NLA12_WA-147,24158.0932617188,597.851220943541,1.085,1.479,69.17683809465674
NLA12_WA-159,45861.57421875,918.800997286319,1.21,1.422,95.83418447301723
NLA12_WY-R01,1857627.3046875,6066.24780931448,1.256,2.337,506.94760476285296
NLA12_CA-R05,28946.7739257813,679.083759615295,1.126,1.122,81.02549132080856
NLA12_CA-R10,182261.0859375,1798.70068098181,1.189,2.08,157.3407536462488
NLA12_CA-R06,29192.3452148438,685.937652421611,1.133,1.495,66.13976063293957
NLA12_CA-R12,81462.5776367188,1101.4490917026,1.089,1.55,127.84400402216446
NLA12_CA-R03,22670705.1083984,135741.768592165,8.042,1.076,593.8923792467641
NLA12_CA-R01,996608.413574219,13756.5382879904,3.887,2.518,179.62658333549135
NLA12_OR-163,28234.3139648438,720.343640305306,1.209,2.375,62.62971920219299
NLA12_ID-101,2114298.24487305,7466.17527129403,1.448,1.897,581.3010210746563
NLA12_ID-107,334235.461425781,2786.72052631584,1.36,2.016,211.63084692307336
NLA12_ID-109,33955480.5905762,65964.3554105596,3.193,2.606,1321.4552514806571
NLA12_ID-110,817921.043212891,8713.620894001,2.718,2.008,317.130952089957
NLA12_ID-113,97074.443359375,1555.72986506035,1.409,2.561,114.88887678658315
NLA12_ID-141,715722.156982422,4729.07645449197,1.577,2.076,342.0456667466445
NLA12_ID-142,56464.9013671875,1446.16457203423,1.717,1.935,70.40450476964999
NLA12_ID-143,355459.80859375,3797.76117782658,1.797,1.727,206.81212162981237
NLA12_ID-145,279384.98828125,2222.82896323808,1.186,1.932,210.57023225813646
NLA12_ID-148,380881.89453125,3601.79901986241,1.646,2.488,184.29191177362839
NLA12_ID-149,64885.2407226563,1137.58507390387,1.26,2.816,85.05079832825818
NLA12_ID-158,90783.0231933594,1325.48527670525,1.241,1.24,125.99333119321756
NLA12_ID-168,1220913.41772461,7373.09513636423,1.882,4.946,284.5472376097533
NLA12_ID-175,729743.759033203,5934.69940109462,1.96,3.174,214.51419023382996
NLA12_ID-194,1639336.60083008,8032.20122058513,1.77,1.669,372.46479480166624
NLA12_ID-198,44317.0415039063,985.491844211084,1.321,1.654,87.63003591338283
NLA12_ID-205,135811.71484375,1736.56518828325,1.329,1.596,143.8689809676598
NLA12_ID-209,124427.877441406,1717.32417001413,1.373,1.923,123.52824915053013
NLA12_ID-210,278792.66015625,2904.4571204192,1.552,2.659,167.84560787845632
NLA12_ID-215,1582617.73095703,7565.32190785461,1.696,2.834,389.44540210702115
NLA12_ID-216,293850.782226563,3526.06755339783,1.835,2.733,150.1360485837385
NLA12_ID-218,109375.537353516,1279.05871429962,1.091,1.182,158.06204718026166
NLA12_ID-220,27178.5854492188,687.91483532445,1.177,2.262,62.678236977009114
NLA12_ID-221,122231.562988281,1321.8055226913,1.067,1.158,166.1926155566107
NLA12_NV-127,236351.380371094,2232.38297743049,1.295,1.506,203.49509492682785
NLA12_OR-104,32302786.2758789,44536.576913134,2.211,1.072,1852.645059213028
NLA12_OR-105,9118180.09228516,25124.0570242109,2.347,3.454,778.0584732315689
NLA12_OR-106,636915.808105469,6143.97958375441,2.172,6.99,170.6044075309998
NLA12_OR-107,144841.041992188,1894.19701413879,1.404,2.027,123.78051981145548
NLA12_OR-109,24437024.7348633,35510.6609114168,2.026,2.181,1629.8758688112148
NLA12_OR-110,526616.042480469,7412.99777535917,2.882,3.343,117.70593000859205
NLA12_OR-112,7167880.85107422,14757.4913296441,1.555,1.523,1051.1811285221027
NLA12_OR-113,2564946.70019531,16846.7133042258,2.967,1.033,309.1930461489079
NLA12_OR-121,57811.0346679688,1319.7538649347,1.548,1.033,88.70535667955414
NLA12_OR-126,147200.329101563,1500.47132533677,1.103,1.415,157.39061308228983
NLA12_OR-128,13897611.9365234,20471.7719218485,1.549,3.372,1120.0062641564566
NLA12_OR-129,134348.890136719,3356.22012418534,2.583,8.746,67.91404947815855
NLA12_OR-131,390486.422363281,3962.03665254777,1.789,1.567,200.8548701904143
NLA12_OR-133,143022.655273438,2011.87751797066,1.501,2.801,105.93765338063159
NLA12_OR-144,19814.82421875,523.522078430235,1.049,1.123,72.26100544076525
NLA12_OR-154,2023922.68920898,10923.3133350593,2.166,4.166,329.1563091436368
NLA12_OR-155,705646.139648438,4235.91424980336,1.422,1.503,340.1643358574494
NLA12_OR-158,61286.7705078125,1238.83886536231,1.412,3.918,67.19253507603693
NLA12_OR-160,38863.2758789063,1003.57287417277,1.436,1.685,62.64365037616631
NLA12_OR-167,150005.3046875,3587.01719395373,2.613,9.253,60.820471983398996
NLA12_OR-169,7095293.38085938,33891.0515288766,3.589,1.738,627.7832563375076
NLA12_OR-173,64659.88671875,1677.10127888812,1.861,1.137,69.98915394377455
NLA12_WA-101,176229.414550781,4368.52343575059,2.936,11.932,65.50750683748194
NLA12_WA-106,840329.596679688,4747.82108579243,1.461,2.738,320.00217520801453
NLA12_WA-107,1013084.77978516,8995.29355143066,2.521,8.241,201.51494426131072
NLA12_WA-109,103147.171386719,1329.26843241287,1.168,1.813,134.70048766591017
NLA12_WA-125,76747.0029296875,2127.4370377878,2.166,4.066,50.85313273946485
NLA12_WA-129,15883.2578125,468.451517842717,1.049,1.433,59.18216786990874
NLA12_WA-146,39786.4697265625,832.146759032921,1.177,1.271,80.75834893196982
NLA12_WA-154,19580.6684570313,570.825775540531,1.151,1.919,54.39025490229214
NLA12_WY-124,108666963.587646,145064.025801685,3.926,2.102,2219.0064440102306
NLA12_CA-101,3353416.64990234,32514.2556712011,5.009,2.162,248.78359236448406
NLA12_CA-102,7310214.13720703,20200.0768981493,2.108,1.756,871.319865973839
NLA12_CA-103,5747253.53491211,14562.070551646,1.714,2.891,670.1310142937702
NLA12_CA-104,1188169.14990234,4627.38442245009,1.198,2.282,363.725434405937
NLA12_CA-105,213692.540039063,3719.27973295315,2.27,1.02,146.07106497748904
NLA12_CA-107,700184.46875,5032.43518417654,1.697,2.711,300.31413314915227
NLA12_CA-108,697719.106689453,9869.39950459893,3.333,2.152,133.66675291483213
NLA12_CA-111,1465493.93725586,14441.1695945625,3.365,2.749,190.54825663867305
NLA12_CA-112,216054.142578125,3383.86037670564,2.054,2.657,161.25971342867143
NLA12_CA-116,195861.42578125,1855.48860283658,1.183,1.456,177.68036875086
NLA12_CA-121,10059283.001709,42226.4173695126,3.756,1.113,717.6711265971336
NLA12_CA-128,10333.8466796875,418.172977192138,1.16,1.834,40.69510389780947
NLA12_CA-132,361721.79296875,4202.62388113514,1.971,3.925,135.52476521292343
NLA12_CA-223,349782.83984375,2847.76346399873,1.358,2.019,212.81318606347165
NLA12_CA-135,2457747.88476563,9830.31626231537,1.769,2.105,522.5280430010241
NLA12_CA-138,89071.0009765625,1336.50899952301,1.263,1.58,112.06466156740912
NLA12_CA-141,16134.2236328125,551.74367726335,1.225,1.765,50.52647500943798
NLA12_CA-143,24815.2912597656,832.914483083685,1.492,2.494,57.356458802346026
NLA12_CA-145,46676.3293457031,843.198756376463,1.101,1.43,99.2971019368311
NLA12_CA-156,768394.288574219,10933.3798713308,3.519,2.274,189.91999999682986
NLA12_CA-157,1684290.27758789,6552.44323514276,1.424,1.8,488.7144411764056
NLA12_CA-166,126097.125976563,1465.79378243438,1.164,1.866,133.2132443765843
NLA12_CA-167,100947.389404297,1381.69594742146,1.227,1.785,117.18374581631686
NLA12_CA-168,701030.149658203,6407.34773057507,2.159,2.42,247.98835647695145
NLA12_CA-172,256119.285888672,3075.25930483374,1.714,2.296,148.5130701862725
NLA12_CA-174,153353.533691406,2569.95595893457,1.851,1.684,99.70641898642589
NLA12_CA-180,44776061.7719727,129781.253568394,5.471,2.031,2262.272035176538
NLA12_CA-181,143702.086914063,1511.74738273751,1.125,1.928,150.016724967289
NLA12_CA-188,3097251.77368164,34817.5466802567,5.581,3.112,228.07450152716333
NLA12_CA-190,481414.415527344,4823.76349504732,1.961,3.184,186.60737597334025
NLA12_CA-208,1800083.26513672,6568.67250412746,1.381,1.251,603.3214887374344
NLA12_CA-212,162944.610839844,2481.67664468642,1.734,1.657,126.94639469795098
NLA12_DE-104,344588.47265625,4701.42089072258,2.259,4.553,133.69638024552964
NLA12_ND-105,199942820.34726,232276.787706038,4.634,3.104,3248.0485544084845
NLA12_ND-112,16235086.5003662,29686.8409913311,2.078,1.053,1050.623314413263
NLA12_OR-101,898369.152099609,3884.89559298561,1.156,1.867,365.1243787079118
NLA12_OR-102,1078297.85839844,11282.9080633297,3.065,4.872,156.87234009221766
NLA12_OR-111,2786812.20751953,7717.65248363412,1.304,1.519,642.7354669919869
NLA12_OR-123,44043.0932617188,1074.84325549247,1.445,2.4,80.94994331574263
NLA12_VT-103,1073599003.94092,962165.188802267,8.284,6.857,4484.594433655236
NLA12_WA-103,4414865.51416016,17470.2961460018,2.346,2.82,595.4088396710116
NLA12_WA-110,71850.1015625,1082.41911576077,1.139,1.843,109.24556177822069
NLA12_WA-118,64265.7978515625,1145.11757922792,1.274,2.571,86.40033098893815
NLA12_WA-121,225790.223632813,2358.06295043613,1.4,2.13,187.49897522032722
NLA12_WA-133,263954.927246094,2129.29694020663,1.169,1.034,229.48369903301295
NLA12_WA-138,239691.444335938,2002.60543599756,1.154,1.733,205.77137584021094
NLA12_WA-141,497484.586914063,2847.79404187977,1.139,1.629,318.69721262024177
NLA12_WA-151,19417526.5302734,44795.2904450325,2.868,2.679,846.6912477822185
NLA12_WA-157,241506.203125,2990.24424357315,1.716,2.603,177.13755086470908
NLA12_OK-103,101360445.178347,455237.171461619,12.756,1.179,945.1609870115745
NLA12_NY-0102,16830269.8425293,78155.3839806319,5.374,9.735,737.6743786470354
NLA12_AL-101,13018719.697998,104208.666238435,8.147,4.649,264.23288650931846
NLA12_NJ-119,28464.2133789063,700.95534919954,1.172,1.898,69.66806466276385
NLA12_NY-0104,165804.831542969,2077.22075742308,1.439,2.455,144.64308273109953
NLA12_KY-117,18801.5668945313,623.515694584359,1.283,1.6,57.40660425404779
NLA12_VT-126,52029.8940429688,1537.97648810092,1.902,1.85,98.04271083871204
NLA12_VT-161,48298.7006835938,1668.45341827548,2.142,5.859,57.603434942962174
NLA12_VT-162,730465.655273438,10071.2353090115,3.324,3.925,171.15158059831464
NLA12_OH-134,153162.422363281,3348.01590906064,2.413,1.233,86.70941102567306
NLA12_OK-107,52108382.1186752,230222.4731239,8.997,3.697,997.9361905209986
NLA12_OR-103,1280554.98974609,17868.5376819251,4.454,2.41,286.6399594343357
NLA12_DE-105,71122.3371582031,2472.70010386203,2.616,1.993,68.14697670464716
OAHU12-12,660575.086914063,14711.5604807259,5.106,2.256,96.065328622476585
OAHU12-23,215921.510742188,2771.15471269186,1.682,3.068,154.95947998215047
NLA12_GA-114,80047.3133544922,1426.66197152279,1.422,1.553,110.96211044484149
NLA12_TX-117,147143.996482849,1908.5907710596,1.404,1.713,134.63534442589818
NLA12_SD-162,3949502.60623169,17454.340287608,2.478,3.848,499.5080245665485
NLA12_UT-137,180335.099853516,2494.33871769828,1.657,1.853,143.14289226962208
